ID,COUNTRY_NAME,ISO_CODE,AREA_HA,ages_1_20_mean,ages_21_40_mean,ages_41_60_mean,ages_61_80_mean,ages_81_100_mean,ages_1_20_stdDev,ages_21_40_stdDev,ages_41_60_stdDev,ages_61_80_stdDev,ages_81_100_stdDev,ages_1_20_median,ages_21_40_median,ages_41_60_median,ages_61_80_median,ages_81_100_median,ages_1_20_min,ages_21_40_min,ages_41_60_min,ages_61_80_min,ages_81_100_min,ages_1_20_max,ages_21_40_max,ages_41_60_max,ages_61_80_max,ages_81_100_max,ages_1_20_p10,ages_21_40_p10,ages_41_60_p10,ages_61_80_p10,ages_81_100_p10,ages_1_20_p25,ages_21_40_p25,ages_41_60_p25,ages_61_80_p25,ages_81_100_p25,ages_1_20_p75,ages_21_40_p75,ages_41_60_p75,ages_61_80_p75,ages_81_100_p75,ages_1_20_p90,ages_21_40_p90,ages_41_60_p90,ages_61_80_p90,ages_81_100_p90
ARM,Armenia,51,1589704.758699637,0.5331341246094158,0.6740171331894799,0.5988912392454716,0.4591742909238828,0.327827311840947,0.09718027113821914,0.14624685314914795,0.11983587855938074,0.08240015079730117,0.05823526588638354,0.5331146088261433,0.6972136657262585,0.6190866733626496,0.46670403775464686,0.32521014584180635,0.14911989867687225,0.1511334925889969,0.14490516483783722,0.13385216891765594,0.12034960091114044,0.7963981032371521,1.0269445180892944,0.8328460454940796,0.6524858474731445,0.5223067998886108,0.40454892384803903,0.4592164025661793,0.42793077663067847,0.36157896184752175,0.2569025545053079,0.4943177536422131,0.6073475812302261,0.537165170824024,0.4082348116642826,0.2919431517661457,0.5996058663276777,0.7792075190876351,0.6854846032543315,0.51367677377932,0.36228322376192146,0.6465252974094489,0.8339347947334897,0.7324480311792405,0.5605393804122354,0.4052376608053843
ASM,American Samoa (US),16,12812.14313125,2.0244847374751154,2.243329896962732,1.7658759364508148,1.20512476720308,0.7670084574168786,0.07286383637233544,0.12517368755169134,0.0903687556497624,0.05835639311599917,0.04411330194124756,2.028301477432251,2.2638810873031616,1.7767959237098694,1.207604169845581,0.7676448822021484,1.873998999595642,1.999954104423523,1.557906150817871,1.05199933052063,0.6661335229873657,2.183949708938598,2.487968683242798,1.9242174625396729,1.3275833129882812,0.8768405914306641,1.92477023601532,2.0651369094848633,1.6308083534240725,1.1258466958999631,0.707903116941452,1.9716257452964785,2.1325459480285645,1.6973564624786377,1.1651345193386078,0.73694610595703125,2.080744981765747,2.338930686314901,1.8311742544174192,1.2498748302459717,0.7971259951591492,2.115897536277771,2.393853187561035,1.893351674079895,1.276780903339386,0.82479095458984375
ATG,Antigua & Barbuda,28,10157.73680625,0.45411053829103987,0.4805675235307105,0.4745996059658371,0.4473599713539409,0.408007168881247,0.0760883378267706,0.08036208277303843,0.07895669718551261,0.07390756193712876,0.06689509789307002,0.414538711309433,0.4401650205254555,0.4344175159931183,0.40893195271492006,0.3745245486497879,0.38057392835617065,0.3943307399749756,0.38429808616638184,0.359109491109848,0.3256271481513977,0.6184264421463013,0.6576612591743469,0.6541884541511536,0.6201016306877136,0.5681310892105103,0.39542141556739807,0.41686440507570904,0.40939120451609295,0.38585183024406433,0.3521353155374527,0.4019945114850998,0.4263939956823985,0.4205446779727936,0.39724383503198624,0.3629966527223587,0.5119551420211792,0.5318053166071574,0.5189158320426941,0.4854183197021485,0.4404992163181305,0.592964768409729,0.6305187940597534,0.6221596995989481,0.5830724835395813,0.5286359786987305
AUS,Australia,36,140230428.9765245,0.4526151608495471,0.5238416844999388,0.48463183386358033,0.41029382871678793,0.3349433239627271,0.4367170172092281,0.5133494677962973,0.4060474548969258,0.2752877168257977,0.1752361695366621,0.22644223819445417,0.2576410254609272,0.2726524268536052,0.26111931123410526,0.2537989490816743,0.03821978718042374,0.0808979719877243,0.09420542418956757,0.09533468633890152,0.0911637768149376,2.5266776084899902,3.5274548530578613,2.6137211322784424,1.7981178760528564,1.303246259689331,0.10197805171619422,0.1484541212363812,0.16497740136415356,0.1769575669966777,0.17606946835270595,0.148251564157328,0.17973045796105908,0.1952365079535004,0.20695480489449217,0.19882733581443307,0.663982372032259,0.7577422659115934,0.7109484618543717,0.6055126273267392,0.464847557015654,1.1328099281588009,1.242138803710278,1.0391067281013524,0.7773292512807422,0.5741519380013977
AUS_1,Coral Sea Is (Aus),0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AUT,Austria,40,8470470.91760948,0.8707729137076317,1.046680048128848,0.8721825114747331,0.6311193436196286,0.428919378106712,0.12367062663527136,0.17415697767682187,0.14322631574692524,0.1328701332513089,0.12579490639825436,0.8691886080835098,1.0272887961667594,0.8808455491999833,0.6387025488021711,0.41996838977035966,0.397782564163208,0.4898011088371277,0.4597603678703308,0.3065352439880371,0.18391409516334536,1.2266954183578491,1.6586298942565918,1.3434765338897705,1.106623888015747,0.961876094341278,0.7246727598486123,0.8476768842272436,0.6659502591625337,0.4433920525938925,0.26368979254748615,0.7753729251722028,0.917899704298619,0.7636688088828867,0.5292742096923228,0.33399977697972044,0.955060508565248,1.1600730217998152,0.9862793369203726,0.7246206211990145,0.5097311877620381,1.0527662065350238,1.3164776461066658,1.052692566954965,0.7987500019632019,0.5918231435194364
AZE,Azerbaijan,31,3050605.4543095105,0.5404600640763427,0.6593957823416742,0.5875598582542052,0.4581247907718285,0.3353076473120166,0.14018358354847618,0.18310626054993068,0.14577774514451852,0.09562942897165504,0.06275037273529792,0.556646657539192,0.7090197198770263,0.6230310299433768,0.47075743830817585,0.33298875317389137,0.14489366114139557,0.1485952585935593,0.14381840825080872,0.13373908400535583,0.12083911895751952,0.9442396759986876,1.097121000289917,0.992249310016632,0.8034288287162781,0.6058360934257507,0.3106733701731029,0.34565874367403837,0.34569048504286176,0.3184611861808942,0.25872772493182794,0.4786109161086199,0.5565417855978012,0.5139056761688161,0.4082301794022388,0.2939010916721253,0.6308478272539364,0.7870401223923298,0.6894777011732722,0.5174825273126903,0.3720436481868519,0.6893705474894222,0.8535676660146394,0.7442152846179553,0.5643512947490802,0.41304130886477985
BDI,Burundi,108,1391638.3482962814,1.034633105974199,1.0503751767682603,0.9305268896741096,0.7650516699321391,0.6018089371958434,0.17562173034283698,0.19837603882311505,0.18687242637195217,0.16668410330363298,0.1461798638557415,1.0272701635956765,1.0195560220772548,0.9023124472934658,0.7384225396654713,0.5605241884923962,0.436484158039093,0.44473138451576233,0.4190323948860169,0.3756806254386902,0.3181331753730774,1.611592411994934,1.8149477243423464,1.676051139831543,1.4256312847137451,1.1520888805389404,0.8166842435797056,0.8320943171451656,0.7307413359483083,0.5819333403238228,0.4471857563223479,0.9647417439039422,0.9413205726963022,0.8085834583738348,0.636900083329998,0.4863331303858632,1.1288064855044004,1.18383504188422,1.034974531019377,0.8632538944482804,0.7088155884009141,1.2461718579372727,1.284953818321228,1.1753321886062622,1.0039722902434214,0.8302992963400043
BEL,Belgium,56,3120124.1602071803,1.322072180853986,1.2917548535192451,1.0045765785192944,0.7124142531114634,0.4844320967522085,0.19086205597396813,0.18945641604654925,0.21377233601287335,0.2220925099907244,0.19830063950482604,1.3007709796781892,1.3321715869677295,0.9668572417573432,0.6503236612803499,0.4277460654246736,0.613289475440979,0.5808617472648621,0.5064730644226074,0.2674623429775238,0.1074138656258583,1.93655264377594,1.6890708208084106,1.389095902442932,1.101792335510254,0.8467323184013367,1.1053008319862396,1.0274770444753218,0.7480724643577229,0.4551219822089207,0.2441468369629648,1.2149015234607308,1.1839009076906746,0.8144611799439718,0.5019357848595076,0.30661205338107217,1.4336437763169754,1.425710347226368,1.228419418583549,0.9433589597164124,0.6737971625810751,1.5820565111395242,1.5037711003637002,1.2910630393672633,1.013676796341315,0.7636889629388806
BEN,Benin,204,145051.30159375037,1.082859590488075,1.1454053225152214,1.0033527604609649,0.7983751502544253,0.6020488635634342,0.13135031858698587,0.18818743561415605,0.15673597591115207,0.1034307333962244,0.05986139324895557,1.0842358112335204,1.0842593510945635,0.926763151373182,0.7451881766319275,0.5865248387510126,0.8242328763008118,0.843730628490448,0.7745628356933594,0.6539472341537476,0.4758302569389343,1.390638828277588,1.4463071823120115,1.214003562927246,0.9397321939468384,0.7001609802246094,0.9041984677314758,0.9119271146399636,0.819446311547206,0.6807974934577942,0.5278811183842745,0.9567190160353978,0.9634098609288534,0.8566124737262726,0.7019053608179092,0.5503629565238952,1.199419552629644,1.3379541571075853,1.1687925587529722,0.9130837230971364,0.6673666596412658,1.2400342764392975,1.3733354348402758,1.1845783392588298,0.9229225887442536,0.6773338275296348
BFA,Burkina Faso,854,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,50,12228708.249074394,1.4224598076447728,1.4954035180182543,1.2498853974108632,0.937856137967782,0.664709831406528,0.20740979201882973,0.2270465006479283,0.1733354075106142,0.1303582644926864,0.1062657657681683,1.3964428595264855,1.4980300016982606,1.2910084225620029,0.9394597302998928,0.634780997872804,0.9706642627716064,1.0270249843597412,0.9022039175033568,0.7066503763198853,0.5000497698783875,1.940928101539612,1.9459307193756104,1.7175099849700928,1.3984085321426392,1.0993640422821045,1.1190700699948961,1.15034222096613,0.9862170193186136,0.77149817726255,0.560610194029508,1.2792969631587023,1.314496333576092,1.0879178085578485,0.8105672885573509,0.5761124092149713,1.5840061378123156,1.6894743561120558,1.388635268345236,1.0214601201127926,0.728533128274643,1.7012453104340663,1.783234974442611,1.4472940180982865,1.1034770542207886,0.8261748272495969
