ID,COUNTRY_NAME,ISO_CODE,AREA_HA,ages_1_20_mean,ages_21_40_mean,ages_41_60_mean,ages_61_80_mean,ages_81_100_mean,ages_1_20_stdDev,ages_21_40_stdDev,ages_41_60_stdDev,ages_61_80_stdDev,ages_81_100_stdDev,ages_1_20_median,ages_21_40_median,ages_41_60_median,ages_61_80_median,ages_81_100_median,ages_1_20_min,ages_21_40_min,ages_41_60_min,ages_61_80_min,ages_81_100_min,ages_1_20_max,ages_21_40_max,ages_41_60_max,ages_61_80_max,ages_81_100_max,ages_1_20_p10,ages_21_40_p10,ages_41_60_p10,ages_61_80_p10,ages_81_100_p10,ages_1_20_p25,ages_21_40_p25,ages_41_60_p25,ages_61_80_p25,ages_81_100_p25,ages_1_20_p75,ages_21_40_p75,ages_41_60_p75,ages_61_80_p75,ages_81_100_p75,ages_1_20_p90,ages_21_40_p90,ages_41_60_p90,ages_61_80_p90,ages_81_100_p90
ARM,Armenia,51,2930724.1792088156,0.4699581347536874,0.5885424694097166,0.5224401860263302,0.4027120648106638,0.2910043474852519,0.1569150708335572,0.22079278341343753,0.1817386954138728,0.12162728504393724,0.07493184275692584,0.5176035722226618,0.6543648319751942,0.5761599934326028,0.4356041505260575,0.2998083065717648,0.12698927521705627,0.13166657090187073,0.12829351425170898,0.1198684424161911,0.10867371410131454,0.8065022230148315,1.0269445180892944,0.8328460454940796,0.6524858474731445,0.5223067998886108,0.16985689739481025,0.18931117970257305,0.1930997744922477,0.18952682975451557,0.17474608956757237,0.4004305948037654,0.44720414245829865,0.4082078192352264,0.33017099599043526,0.24325094399403552,0.580012911170192,0.7597690087641585,0.6660361988721667,0.490167601214932,0.3407843445851906,0.626929815895006,0.8222485348390407,0.7128745017206283,0.5370411410118444,0.3817922472953797
ASM,American Samoa (US),16,13101.168156250002,2.023554817718618,2.24306280735661,1.76629160870524,1.205813212429776,0.7676858525065815,0.07266925674669299,0.1244053356692678,0.08969131359364832,0.05796451273700431,0.04394894706563716,2.026967763900757,2.264887034893036,1.7767959237098694,1.2088308135668435,0.7704496383666992,1.873998999595642,1.999954104423523,1.557906150817871,1.05199933052063,0.6661335229873657,2.183949708938598,2.487968683242798,1.9242174625396729,1.3275833129882812,0.8768405914306641,1.9166667461395264,2.0651369094848633,1.6308083534240725,1.1258466958999631,0.707903116941452,1.9694027602672577,2.1289504170417786,1.6992179155349731,1.1651345193386078,0.7377092242240906,2.0803498029708862,2.338930686314901,1.8317915797233584,1.2504207293192544,0.797991156578064,2.115897536277771,2.393853187561035,1.893351674079895,1.276780903339386,0.82479095458984375
ATG,Antigua & Barbuda,28,42521.18688578431,0.44989171781057213,0.4731536838385243,0.4652968283388722,0.4372345723311997,0.3978300999931995,0.0559834512471758,0.05868606605232319,0.05734090722079484,0.05338786450306231,0.04806744444000327,0.4284260272979736,0.45212201674779257,0.4481366243627336,0.4208331789289202,0.3843507766723633,0.38057392835617065,0.3943307399749756,0.38429808616638184,0.359109491109848,0.3256271481513977,0.6184264421463013,0.6576612591743469,0.6541884541511536,0.6201016306877136,0.5681310892105103,0.3989975204070409,0.42103634609116447,0.41297532618045807,0.3878426179289818,0.3520991589341845,0.41066416827115143,0.4303851332515478,0.4266783346732458,0.4013984719912211,0.3647081341062273,0.4734047055244446,0.4926688075065613,0.4830808639526367,0.4542430241902669,0.41359190344810487,0.5446197390556335,0.5751391053199768,0.5614171922206879,0.5217172205448151,0.46796560287475586
AUS,Australia,36,752137465.6362857,0.2468708305330756,0.2928915472924456,0.2915401169573755,0.2682192940140736,0.23710516395082495,0.30116554907767856,0.33541464609433475,0.27682457621372775,0.2034738243400952,0.14385283911177324,0.13348934993046452,0.164783847262662,0.180469456811998,0.18455565841432917,0.1758882830363705,0.02164752967655658,0.07093586772680283,0.0810101106762886,0.08311484754085541,0.07900345325469971,2.5266776084899902,3.5274548530578613,2.6137211322784424,1.7981178760528564,1.303246259689331,0.07030936576266746,0.100836710336837,0.11659451012703095,0.1212423576258612,0.1208217335287998,0.08547568018641262,0.11748404304753618,0.14913155340587794,0.15325504171589224,0.15281975985402235,0.2263766610492984,0.2574416966765398,0.273102979285793,0.26928641557827726,0.25384783455995785,0.6797248367023213,0.7890967982035856,0.7579879229107664,0.6368309954928519,0.48822246848299616
AUS_1,Coral Sea Is (Aus),0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AUT,Austria,40,8470470.917609481,0.8707729137076317,1.046680048128848,0.8721825114747331,0.6311193436196286,0.428919378106712,0.12367062663527276,0.17415697767682253,0.14322631574692524,0.13287013325130845,0.12579490639825447,0.8691886080835098,1.0272887961667594,0.8808455491999833,0.6387025488021711,0.41996838977035966,0.397782564163208,0.4898011088371277,0.4597603678703308,0.3065352439880371,0.18391409516334536,1.2266954183578491,1.6586298942565918,1.3434765338897705,1.106623888015747,0.961876094341278,0.7246727598486123,0.8476768842272436,0.6659502591625337,0.4433920525938925,0.26368979254748615,0.7753729251722028,0.917899704298619,0.7636688088828867,0.5292742096923228,0.33399977697972044,0.955060508565248,1.1600730217998152,0.9862793369203726,0.7246206211990145,0.5097311877620381,1.0527662065350238,1.3164776461066658,1.052692566954965,0.7987500019632019,0.5918231435194364
AZE,Azerbaijan,31,8679096.704205966,0.35662553204274733,0.41843499152946106,0.38818376952748246,0.32599319006172967,0.2622609692434711,0.18513336049260531,0.23702736392507331,0.19462356617079743,0.13104697601740492,0.0802129926390172,0.27141826606277775,0.3026420984527852,0.3066979739066073,0.28707527049252246,0.25198482368805303,0.10772839933633804,0.10497157275676729,0.09808077663183212,0.08892903476953506,0.07853400707244873,0.9442396759986876,1.097121000289917,0.992249310016632,0.8034288287162781,0.6232398748397827,0.1778880020597771,0.1934306018651241,0.19726522898956855,0.18963877915072017,0.17390507000948296,0.2012039542326732,0.22064230756604453,0.22402469152725565,0.21658583821549368,0.19716201090054528,0.5292957098581796,0.6503782940960918,0.5721768418711329,0.4395037295292143,0.31836886884431936,0.626916250220905,0.7831722382427186,0.6815737427326671,0.5136564404149598,0.369122090717328
BDI,Burundi,108,2564076.6397443432,0.9853549323269468,0.9991812952375222,0.8844578591404839,0.7267203796498541,0.571360105378854,0.1668265396730635,0.18318808103456335,0.16828085490021677,0.14798213246432468,0.1295013509218088,0.9804036201579488,0.98045055270195,0.863557549766623,0.6992245161989464,0.540922528687958,0.436484158039093,0.44473138451576233,0.4190323948860169,0.3756806254386902,0.3181331753730774,1.611592411994934,1.8149477243423464,1.676051139831543,1.4256312847137451,1.1520888805389404,0.7693078882992268,0.7853255619892495,0.6993647842951443,0.5664770631931708,0.4317259503874236,0.8868907920859902,0.8790155540813099,0.7617159179857296,0.6133509234565756,0.4706933037439982,1.074163174702346,1.1053226482794152,0.9883231614701083,0.8165024082518648,0.6465384313483643,1.2074744265034514,1.2302995872069902,1.0741104984058525,0.9179895028347916,0.763574328142054
BEL,Belgium,56,3121376.8992946795,1.322093202287853,1.29170902953965,1.0045059147113653,0.712342368210268,0.48436946205182674,0.19083258345040197,0.1894337370191646,0.21375803680702063,0.22207724258723333,0.1982861705411699,1.3007719070545627,1.3321715869677295,0.9668572417573432,0.6503236612803499,0.4277460654246736,0.613289475440979,0.5808617472648621,0.5064730644226074,0.2674623429775238,0.1074138656258583,1.93655264377594,1.6890708208084106,1.389095902442932,1.101792335510254,0.8467323184013367,1.1053008319862396,1.0274770444753218,0.7480724643577229,0.4551219822089207,0.2441468369629648,1.2149015234607308,1.1838958291937194,0.8144611799439718,0.5019357848595076,0.306614152211572,1.433642905311925,1.425710347226368,1.228419418583549,0.9433589597164124,0.6737971625810751,1.5820565111395242,1.5037711003637002,1.2910630393672633,1.013676796341315,0.7636889629388806
BEN,Benin,204,11626288.98422291,0.9233019808468992,1.025315143627123,0.933724373462244,0.768440898756849,0.5973260872819742,0.17975470969933496,0.21046215455959935,0.18449320258108692,0.14189871492854766,0.10537213340388474,0.9649630041851792,1.082102628628379,0.9942198874134768,0.802735772397783,0.6308894875239692,0.3763787150382995,0.40815871953964233,0.4036715626716614,0.36898040771484375,0.31144970655441284,1.4001115560531616,1.4463071823120115,1.2260539531707764,1.0132863521575928,0.8840181231498718,0.6284966184232468,0.7536861170366936,0.7089622794667381,0.5801486987973244,0.4472986418202466,0.8398589442375964,0.8632957573295493,0.7675308058486416,0.6387084376502347,0.4902452128899373,1.0350187910881958,1.1836319575109562,1.0957506468824731,0.9043752745161134,0.6894079891018484,1.1211102201836658,1.2694995319555875,1.1504345020353193,0.923713458637404,0.7207091629114307
BFA,Burkina Faso,854,27529684.46080096,0.5699566371626353,0.6595168231227672,0.6406368200323115,0.5676943236137232,0.47751433401281207,0.2613022129388852,0.32652653879098337,0.30357007535391295,0.24397036312747156,0.1799943559361998,0.47259437809614874,0.5428347836921031,0.5507799712378835,0.5137130839282541,0.4588755742269149,0.18173538148403168,0.20235946774482727,0.19544997811317444,0.17913655936717987,0.1599350869655609,1.2812901735305786,1.4343855381011963,1.2607940435409546,1.0132863521575928,0.8840181231498718,0.27764461090031006,0.29304458691930646,0.28541693349855135,0.26765783369821994,0.24026713487051676,0.3240426445830426,0.3473438361227355,0.34737741538488853,0.32610225392642384,0.2987449911607335,0.8241016753328091,0.98040646823218,0.941338938625843,0.7987809608872524,0.6542868882961422,0.9102773152349064,1.0975261456433876,1.0507900807268653,0.8965117258992267,0.7090087245874779
