ID,COUNTRY_NAME,ISO_CODE,BIOME_NAME,BIOME_NUM,AREA_HA,ages_1_20_mean,ages_21_40_mean,ages_41_60_mean,ages_61_80_mean,ages_81_100_mean,ages_1_20_stdDev,ages_21_40_stdDev,ages_41_60_stdDev,ages_61_80_stdDev,ages_81_100_stdDev,ages_1_20_median,ages_21_40_median,ages_41_60_median,ages_61_80_median,ages_81_100_median,ages_1_20_min,ages_21_40_min,ages_41_60_min,ages_61_80_min,ages_81_100_min,ages_1_20_max,ages_21_40_max,ages_41_60_max,ages_61_80_max,ages_81_100_max,ages_1_20_p10,ages_21_40_p10,ages_41_60_p10,ages_61_80_p10,ages_81_100_p10,ages_1_20_p25,ages_21_40_p25,ages_41_60_p25,ages_61_80_p25,ages_81_100_p25,ages_1_20_p75,ages_21_40_p75,ages_41_60_p75,ages_61_80_p75,ages_81_100_p75,ages_1_20_p90,ages_21_40_p90,ages_41_60_p90,ages_61_80_p90,ages_81_100_p90
ECU_2,Ecuador,218,Deserts & Xeric Shrublands,13,322793.98782514705,0.4111962782368243,0.4342655181907392,0.42856583016576094,0.4039623435126155,0.3685679787433586,0.03228870718451604,0.0370858158774186,0.03989183515951181,0.04031984576088461,0.03886162713419792,0.40712528765201567,0.4305487544853476,0.4247994695821505,0.40141000556811857,0.36612346323279593,0.3018888533115387,0.30316323041915894,0.2890988886356354,0.2660152018070221,0.2384984940290451,0.5714133381843567,0.5996282696723938,0.5856032371520996,0.5451262593269348,0.497591495513916,0.3759507171228422,0.39143151100550855,0.3818240721778171,0.3545256895678384,0.31925397598615257,0.3896622944281297,0.40914189074672547,0.4014370997450245,0.37592250033586966,0.34082424824054425,0.43059685093457584,0.4561982899904251,0.4540490262341081,0.430580625079927,0.3935272993881311,0.4541001323858897,0.4834758281707764,0.4814952170274344,0.4560044901445508,0.4189823421015256
ECU_3,Ecuador,218,Mangroves,14,311068.92827578436,0.8562551181312535,0.9059250319039718,0.8334737253309777,0.7150265883176051,0.5912349836971976,0.4502979543739557,0.48900548671683974,0.40268884297016505,0.291181496591967,0.19854679496458613,0.6590532835792092,0.7219633091063726,0.7148778859306785,0.6677004244269394,0.5607543103396893,0.29379066824913025,0.3032221794128418,0.29473477602005005,0.27490919828414917,0.24503259360790253,1.9408894777297976,2.0998597145080566,1.8044761419296265,1.398739218711853,1.064732789993286,0.4026333560546239,0.41071985947324874,0.4028225400868584,0.37151779669026536,0.333785443007946,0.4880233359715295,0.5123627533515295,0.5043274882164869,0.4726462662220001,0.4277765321731567,1.143952038553026,1.1766007035970687,1.0660191597761932,0.9258379627918376,0.7636305312315623,1.706181824207306,1.8719197273254395,1.612990863621235,1.2152035534381866,0.8726531505584717
ECU_4,Ecuador,218,Tropical & Subtropical Dry Broadleaf Forests,2,1727854.932822815,0.8106940343262913,0.8112475290577437,0.725088712003537,0.6115935355905956,0.5001334382736496,0.3915061504250684,0.37242336644900026,0.2934599512347948,0.21266875210285616,0.15212512373846118,0.7068649847538043,0.7459627661788673,0.7147768559036675,0.6445258189175537,0.5019842748288755,0.23938211798667908,0.24244704842567444,0.2301187515258789,0.21014150977134705,0.18734660744667053,1.719021916389465,1.7573978900909424,1.5545238256454468,1.2986547946929932,1.0452377796173096,0.3555380997501991,0.36350813516825,0.347490600375242,0.32415145179172894,0.2872041704619459,0.4569454925706187,0.4726120216690975,0.4569844275185492,0.4256116480493742,0.38093051207151346,1.2068409128622577,1.1369253875343663,0.9415892206372752,0.7461465347679636,0.59566053382964,1.3788455537721225,1.308597700684159,1.066278366017933,0.8478341147755132,0.6855998357923905
ECU_5,Ecuador,218,Flooded Grasslands & Savannas,9,287813.3856619847,1.2393122733043411,1.2220112075644023,1.0408332890979315,0.8216551526522232,0.6215961667440706,0.1502052367621435,0.1454757323460598,0.13967209885996096,0.14173257020153113,0.139343274322976,1.2714134386607578,1.2224060932272358,1.02166215578715,0.7909771703385018,0.5919826757162809,0.6279631853103638,0.6664111018180847,0.6549122929573059,0.6104917526245117,0.4265953004360199,1.5114489793777466,1.6739786863327026,1.5347086191177368,1.274680733680725,1.0177459716796875,1.148408936957518,1.1441513787616382,0.9240975894711234,0.6700254889634939,0.4626952759597612,1.2244737339019776,1.191592532692226,0.9590426948335437,0.7010897094128179,0.4980524358076927,1.3144149623933383,1.2775132258733113,1.1074719999147498,0.9044495597481728,0.7128303689616067,1.3541008810843191,1.3711410118983345,1.2363590779511824,1.0393304422497749,0.8424282371997833
EGY_0,Egypt,818,"Mediterranean Forests, Woodlands & Scrub",12,83810.7618137009,0.22578745591973512,0.2707306060140833,0.28954493557483085,0.2882351861188647,0.27340196735024536,0.04639079861159397,0.04659698421436446,0.04595527593746444,0.04423602347348506,0.04146732529313816,0.2294933173704792,0.2758174468027918,0.29407098759775574,0.29436845504320586,0.27879310571230376,0.10348043590784071,0.15852144360542297,0.1778852641582489,0.17846724390983582,0.17016884684562683,0.367182970046997,0.4069167971611023,0.42938369512557983,0.4272172451019287,0.4057808816432953,0.1671108035965169,0.20564479782031136,0.2192391175212282,0.2202239619648975,0.21040951332141616,0.1864787058396773,0.23298831403255463,0.2549446863787515,0.25535303529571085,0.24163695556275985,0.25681769328061926,0.3032038561999798,0.32295565264565607,0.31878958744545505,0.3021814110486404,0.28614600445773153,0.3248381953347813,0.3429042988045271,0.33916136409555164,0.3246432986370353
EGY_1,Egypt,818,Deserts & Xeric Shrublands,13,8183014.723102279,0.09069200751640571,0.12450757827816364,0.14395223430517604,0.15059090956715984,0.14774288135875424,0.0258072512992194,0.02965730035569597,0.03297555378331737,0.03469037201673747,0.03459749854824632,0.08297034968145914,0.11227089423669497,0.1298148142548076,0.13548750079137084,0.13164790436314078,0.04710573703050613,0.08045788109302521,0.08701224625110626,0.08536867797374725,0.07965834438800812,0.3088679313659668,0.35339146852493286,0.3670530319213867,0.3818933069705963,0.3790666162967682,0.06935763802267084,0.10266907789575797,0.11815655233061027,0.11953956050888064,0.11619015411051584,0.07718456017094098,0.10646271760355192,0.12200286234961157,0.1267538263660531,0.12190778043128264,0.09278448883088491,0.1279079607828309,0.15721610900784655,0.17089936608734038,0.17303988598779246,0.12598374702011983,0.16897702359104563,0.19242908331392325,0.20355382984526624,0.19826020228679425
EGY_2,Egypt,818,Mangroves,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EGY_3,Egypt,818,"Temperate Grasslands, Savannas & Shrublands",8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EGY_4,Egypt,818,Flooded Grasslands & Savannas,9,872059.7545575491,0.12258071217359572,0.15966409285348196,0.1793294389137211,0.1842649775346943,0.1786289689708122,0.05021969450925889,0.05469263098470631,0.05612286430394298,0.05500467377849288,0.05195971083957036,0.10058258274984108,0.14356308089185307,0.17285630091579762,0.18290011234796036,0.18077273405459315,0.0521017350256443,0.08971942961215973,0.09833575785160063,0.09796486794948578,0.0921066552400589,0.3915338218212128,0.4437960982322693,0.46056491136550903,0.44932088255882263,0.42018193006515503,0.07910241322083907,0.10842846265689264,0.1220728399760477,0.1234898333803352,0.1183370605871673,0.08886830042349705,0.11618695345772916,0.1298777779716363,0.13539543317447297,0.13180515961493752,0.1513770899578109,0.19238565051860185,0.21186329648796337,0.21561166873345008,0.20803946248450125,0.2002156541623113,0.2451060031795635,0.2666868396948293,0.2666237248868421,0.25300927089922354
ERI_0,Eritrea,232,Montane Grasslands & Shrublands,10,590236.453211176,0.259028682039394,0.2779393302302965,0.27693355374597367,0.2626036230351761,0.24050443345555145,0.04004457333356814,0.03792038279263082,0.03481398618470838,0.03132894541154076,0.02783964278374887,0.2568459417417199,0.27077399358007415,0.27064914714222793,0.2563539804556431,0.23584502079771097,0.1561737358570099,0.1985912024974823,0.20541827380657196,0.1940041482448578,0.1763220727443695,0.4524136185646057,0.4789208471775055,0.4666244387626648,0.4290263056755066,0.39734238386154175,0.21586110707514924,0.23733553707737615,0.24133426600898908,0.22901682958069733,0.21045426227325617,0.22749390158542368,0.25095939793739264,0.25500939669758416,0.2407492049998301,0.2212123697454279,0.27634336464016396,0.29581488370895387,0.29396618558810306,0.2788358087199075,0.2553788766716466,0.30756352490253663,0.32534316235834415,0.32330737515421937,0.30418461362520854,0.27588487763441244
ERI_1,Eritrea,232,Deserts & Xeric Shrublands,13,1051330.249763848,0.22331189301147764,0.2506842705408014,0.2573721940067302,0.2492829425221487,0.23191552554366596,0.03374637324909557,0.03003951940071256,0.02746474980268162,0.02551440152637215,0.02366795488901582,0.21974969748183787,0.2465902680887324,0.2552308740777778,0.24661554801690427,0.22997056631800103,0.1503768414258957,0.1917482614517212,0.20029103755950928,0.18869785964488983,0.17212215065956116,0.4369535148143768,0.43919187784194946,0.4004738330841065,0.3765947222709656,0.3474515974521637,0.18657251089811325,0.22122083823752475,0.22709006088621475,0.21926255958964397,0.20357963676636032,0.21195407497241023,0.23386160159635844,0.23879624110313905,0.23000211230232792,0.21242869497421416,0.22752336454677335,0.25925020971093704,0.27110681547088455,0.26315548443748926,0.24654655237960507,0.25288534411494595,0.2836499667503464,0.29124642722308636,0.28268253715599284,0.2641921330647296
ERI_2,Eritrea,232,Mangroves,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ERI_3,Eritrea,232,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7,1249832.1684050013,0.24311205557434293,0.26561829552852556,0.26781786647684697,0.2560655427079008,0.23592359895921608,0.06144677990642256,0.06083293454051729,0.05679925170147892,0.05085606998194349,0.04421958990108152,0.22946980758190932,0.2519121309830708,0.25309742839131133,0.2430745602073804,0.2236371186663493,0.14691144227981567,0.1808367669582367,0.1912684142589569,0.1841401606798172,0.16896791756153107,0.6130691766738892,0.690902054309845,0.6682078242301941,0.6260492205619812,0.5650864839553833,0.17680229854085305,0.20491795109172292,0.2143196695684536,0.21007211360423664,0.1963253950680465,0.21194255016514787,0.2325663035359164,0.23491846646238967,0.2255482982197611,0.20799281897505997,0.25678516418845565,0.2751435760461392,0.2787085661415127,0.2685110550031814,0.2489905360899374,0.3290450784252651,0.34253015350222354,0.3368519115412307,0.31541625046192256,0.28614838631489337
ESH_0,Western Sahara (disp),732,"Mediterranean Forests, Woodlands & Scrub",12,49935.914409656834,0.2459443424849476,0.26797101195134015,0.26995090434292884,0.2581460428042218,0.23801910136489057,0.01320970485836818,0.02070355414591922,0.02526638543515898,0.02711989586548572,0.02697808035639326,0.24770131707191467,0.2703229134733027,0.2702881641247693,0.258974656562143,0.2385642316045879,0.21683982014656067,0.22723981738090515,0.2195271998643875,0.20387406647205353,0.1840321570634842,0.2792457044124603,0.3104345202445984,0.31919151544570923,0.3120690882205963,0.29230839014053345,0.22571816709306505,0.23850446820259097,0.23506814454283032,0.22097493335604668,0.20138530220304215,0.23792948617654688,0.25422086566686636,0.2522299703624513,0.2380934475975878,0.21757344088771127,0.2567171320587253,0.28783653406085274,0.29511539273808884,0.2843873067728151,0.2639204343924156,0.26155421137809753,0.2927560188140106,0.29911577732499023,0.29028274218241373,0.2702925681137576
ESH_1,Western Sahara (disp),732,Deserts & Xeric Shrublands,13,4337540.645815767,0.16201864269607066,0.20065607679096423,0.21893049613958016,0.22084908929916225,0.21143306681781057,0.04955267376675359,0.04810088714793534,0.04577296151097141,0.04285060659507143,0.03939835211206626,0.14940323412204523,0.19632425287619903,0.21972563035645584,0.2232636048149798,0.21396604919175105,0.04916084557771683,0.08381129801273346,0.09597651660442352,0.09973512589931488,0.09680944681167604,0.342404842376709,0.382066547870636,0.40834808349609375,0.4093467593193054,0.3918309211730957,0.09278969784711943,0.1318312590059949,0.15735701210991493,0.16320934151126937,0.16120530410329992,0.1357492046820188,0.1786979298419329,0.20199858251610817,0.20740966485408313,0.19802343609744025,0.2060553533190842,0.2313690175990884,0.23909278240755033,0.2390078778526986,0.2274325315812419,0.22554119031244488,0.250998459969966,0.259086735343352,0.25894616938303233,0.24505302125781975
ESH_2,Western Sahara (disp),732,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ESH_3,Western Sahara (disp),732,Flooded Grasslands & Savannas,9,4931.133660906863,0.13970990283630194,0.18329910278933215,0.2063118365322716,0.2121247068468893,0.20566350236956443,0.00727394296464168,0.00742178801109475,0.00796946994520226,0.0083899941750641,0.00844087527991322,0.14123948849737644,0.1819977082312107,0.2027708146816645,0.2073985568824269,0.2025033144220229,0.12297527492046356,0.17059612274169922,0.1965537071228027,0.19867023825645447,0.19008636474609375,0.16182248294353485,0.2096809595823288,0.2364238798618317,0.24713972210884097,0.24289670586586,0.12879948914051056,0.1744596865028143,0.1993375387456682,0.20720024328482775,0.19959689541296524,0.1322224736213684,0.17609282433986664,0.2000584673313867,0.2073985568824269,0.200093822259652,0.14439323544502258,0.18914138674736025,0.21076509729027748,0.2153752620021502,0.20837250351905823,0.14688536950520106,0.19227627515792847,0.2169183221730319,0.22342368173149396,0.2174238574046355
ESP_0,Spain,724,"Mediterranean Forests, Woodlands & Scrub",12,12600445.381490847,0.3040333792167755,0.36682022553114174,0.3761274080135715,0.35553044703386494,0.32121533500687666,0.2261663750811372,0.25627373223196337,0.2164141951487157,0.16476944978114652,0.1275569675781685,0.24606421635821657,0.28912945610110835,0.3241354756425762,0.33992359101059993,0.3164180654492055,0.0200831051915884,0.09623091667890547,0.11115040630102158,0.1061549186706543,0.09778495132923126,1.6767826080322266,2.2752115726470947,1.9585288763046265,1.5984433889389038,1.2555580139160156,0.11338614853393147,0.16365217065448176,0.1762954063602679,0.167792319335248,0.16000381545473005,0.15219849332059615,0.2107652512009673,0.23819991866911097,0.23809540706387328,0.214843265148224,0.35542074638287446,0.4138179244275762,0.43350391645934927,0.43341789957636273,0.41011762042889033,0.6133037060718649,0.6953053578557704,0.6367015961381094,0.5351402325958563,0.4725748118844539
ESP_1,Spain,724,Temperate Broadleaf & Mixed Forests,4,7354112.197160758,1.309575332906921,1.551936491279641,1.333711926166988,0.9980912019353676,0.6970192453549782,0.25000158112983834,0.34507984759758004,0.32475983299929345,0.2697085418509703,0.21189501590626825,1.3867353512673364,1.5860087213966347,1.3084897230365025,0.9413314584436452,0.6289349917765734,0.3493548631668091,0.41501349210739136,0.4132843017578125,0.3436511158943176,0.23089447617530823,1.8594144582748413,2.5079259872436523,2.339402675628662,1.9153773784637451,1.471113920211792,0.925913685407394,1.0548220187362607,0.9180540041871832,0.6992059356786988,0.496191421983304,1.1992490334308883,1.398711585126272,1.1602900615057994,0.8242910243233165,0.542979404495822,1.472602157735054,1.7578257899481444,1.503843710246502,1.1131093725562096,0.7850287491021378,1.5350557480604945,1.9453453388521749,1.8007831668688192,1.4414716882676613,1.0583103450949007
ESP_2,Spain,724,Temperate Conifer Forests,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ESP_1_0,Spain [Canary Is],724,"Mediterranean Forests, Woodlands & Scrub",12,245684.03320446095,0.33704809042561,0.36668561971957286,0.3689051954682089,0.35235939015785117,0.3245472813921896,0.0712458307411582,0.07878139856196559,0.08033554528135582,0.07752212559293109,0.07195385168085387,0.3173278883288178,0.34476872987863494,0.34666347774592315,0.3310302482409911,0.30761264240155456,0.22628216445446017,0.23083357512950897,0.22169527411460876,0.20503191649913788,0.1845124214887619,0.5809294581413269,0.6346539855003357,0.6467620134353638,0.6229256391525269,0.5769737362861633,0.26653634589545583,0.2862583557601835,0.2841486907922305,0.2683871418237686,0.24504734746745377,0.2783431745710827,0.3056532687334053,0.3098450956391353,0.29593220654160085,0.2744849322779665,0.3799917520138255,0.41505662950814937,0.4149312534753014,0.3975154993145965,0.3643096557685307,0.4444067505272952,0.48519384309097574,0.4911874016890159,0.4699609432671521,0.43463140212256335
ESP_2_0,Spain [Plazas de Soberania],724,"Mediterranean Forests, Woodlands & Scrub",12,1933.013105245098,0.5082195356063122,0.5589933663713855,0.5391256468700762,0.48320989460463626,0.4145377500729612,0.22811282267089933,0.25111143471247527,0.22235083026150249,0.17383736086992713,0.12477913620085831,0.30872100591659546,0.3296404480934143,0.33469876646995544,0.32260861992836,0.2991254925727844,0.2891887426376343,0.32326942682266235,0.32769352197647095,0.31048378348350525,0.28437310457229614,0.871554434299469,0.9661852121353148,0.8867872357368469,0.7537388801574707,0.6050378680229187,0.29115232825279236,0.3240355849266052,0.3304566442966461,0.3177111744880676,0.2940528988838196,0.2924431264400482,0.3245270550251007,0.3306954801082611,0.3186837136745453,0.2954425811767578,0.7296759486198425,0.7783452272415161,0.7411778569221497,0.6572801470756531,0.5464126467704773,0.8241730332374573,0.9232203364372252,0.8650804758071899,0.7302703857421875,0.5699735879898071
ESP_2_1,Spain [Plazas de Soberania],724,Temperate Conifer Forests,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EST_0,Estonia,233,Temperate Broadleaf & Mixed Forests,4,4094391.431030761,0.9554620264400812,0.9717503656401074,0.621939086169837,0.3413603818917963,0.1764350860575316,0.06931302496851496,0.07200916776650504,0.03380184597646993,0.03764382372513836,0.03331626587830586,0.9541117134009008,0.9716877460324302,0.6206018768553819,0.33886305872123484,0.17289086614819071,0.7174592614173889,0.7371814846992493,0.5146487355232239,0.2220499962568283,0.08883819729089737,1.151443362236023,1.1968073844909668,0.73853600025177,0.5291423797607422,0.3889923095703125,0.8623327998841395,0.8759644651605237,0.5786180439030553,0.2958902369434684,0.13770651320616403,0.911125103545084,0.9228377813812008,0.5961830975529993,0.31347865057575397,0.15335050450228052,1.0009899171382943,1.01659945540958,0.6460061258560902,0.3661911156139897,0.1962761888679224,1.0478300653245092,1.0692827541436722,0.668474143817101,0.3896431844425565,0.2177584274656093
EST_1,Estonia,233,Boreal Forests/Taiga,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETH_0,Ethiopia,231,Tropical & Subtropical Moist Broadleaf Forests,1,6499614.114014853,1.412113212958353,1.5097515359530638,1.2912506441847866,0.996544526995092,0.7302243442459808,0.37732639444546273,0.39703589310762166,0.28435639947663655,0.17282454810090467,0.10795418267165408,1.5353098196544863,1.636873292970945,1.3868644923683189,1.0332334163901091,0.7167366188240223,0.4936373829841614,0.5327710509300232,0.5240917205810547,0.4803223609924317,0.407745748758316,2.020073652267456,2.1767003536224365,1.8448703289031985,1.4294331073760986,1.084170937538147,0.7851175325748213,0.855439992621541,0.8164425377662365,0.7207387077606331,0.6035580508438222,1.1368654953206287,1.199232023453044,1.0899521476802636,0.8964187589641732,0.6659743915345844,1.722564207773221,1.831938465388076,1.5116117300487957,1.1112937397036882,0.7948532442038204,1.8162275114245303,1.9413915849161223,1.5897199199157044,1.2050913873191078,0.8887126353698048
ETH_1,Ethiopia,231,Montane Grasslands & Shrublands,10,17369126.748423837,0.9829311398869154,1.0685199141203028,0.9424291610641892,0.7545028390206694,0.5754917078871403,0.3944042928970587,0.4297200579332279,0.3300780279053388,0.21636680682420903,0.133879314561592,0.9883746913842432,1.0741364311664665,0.9570394371318092,0.7615988548304162,0.5879208592032238,0.22105878591537476,0.23513484001159668,0.23130956292152405,0.2175719290971756,0.1974080502986908,1.9430633783340456,2.1849498748779297,1.8552929162979128,1.4129527807235718,1.1575313806533811,0.44925437960069226,0.4805310618090361,0.4806240229903023,0.4493779288939532,0.39645860613006906,0.6835876768694529,0.7460653159907247,0.7226644712033066,0.63670674374988,0.5098005417854555,1.2773089773398785,1.3789940363905404,1.199300589461151,0.92583974879015,0.6620694380238357,1.52727756206657,1.652485850146704,1.3711118334508772,1.0116008945590915,0.716757686844443
ETH_2,Ethiopia,231,Deserts & Xeric Shrublands,13,3922305.757984024,0.24767640548476005,0.273580831485767,0.27739630890821365,0.2659995599077926,0.24543496218189575,0.07013111082651653,0.07532550322015837,0.07285963619183929,0.06614280872411067,0.05772193325479089,0.2246155769546776,0.25207526576997996,0.25909173401499747,0.2518052432921159,0.23145268659025411,0.12694641947746277,0.1666000783443451,0.17853161692619324,0.17346735298633575,0.16118450462818146,0.9433841705322266,0.994423508644104,0.8881015777587891,0.7251331210136414,0.6128261685371399,0.20519752752604023,0.22487850471226664,0.2288138344323912,0.21682180949830285,0.20024612175712037,0.2168286435408193,0.23635012436292888,0.2394967058962947,0.23255456798914212,0.21388478059832192,0.2479702117679571,0.27144351026969715,0.2790756319221933,0.27126087973115787,0.2509760552719494,0.3183636806021867,0.34182925676477366,0.3458529318559845,0.3300133895120556,0.3017554428157222
ETH_3,Ethiopia,231,Mangroves,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETH_4,Ethiopia,231,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7,32102214.432881355,0.5326000628868459,0.5752372092324934,0.5290428589266808,0.45070578355866014,0.36974954448630193,0.425084526421984,0.4578766274001452,0.3796593629800918,0.2760109980430378,0.18550444300993804,0.2928234275467569,0.3084882295251042,0.30870031095607947,0.2927300796532525,0.2714987404514138,0.16500848531723022,0.19243864715099335,0.1981184184551239,0.18790535628795624,0.1701062172651291,1.982701301574707,2.1570253372192383,1.6990922689437866,1.2746546268463137,0.9901355504989624,0.21528924478946215,0.23161977735003195,0.23163645159683505,0.2225242505080781,0.20530302305297848,0.2381262640693816,0.26202402756856324,0.26146002914234034,0.24605237790564297,0.2285208436073895,0.77732004181337,0.8476167639830927,0.7851498253869659,0.6600377619922645,0.5254263655040523,1.285166420113544,1.4101384845764742,1.2305280757915225,0.957206427054452,0.6894856748408178
ETH_5,Ethiopia,231,Flooded Grasslands & Savannas,9,648284.7134395322,0.6459797352153176,0.7083489863852698,0.6881868385629744,0.6219637456833612,0.5365340755909708,0.03577132912118751,0.04616029964652667,0.04752000448334873,0.04574349169537776,0.04351310058347013,0.6352110324105668,0.6943071370429181,0.6767378446319341,0.6157265765121184,0.5317986263678625,0.5502780675888062,0.58837127685546875,0.573602020740509,0.5239464044570923,0.4547175467014313,0.7957457304000854,0.9102787971496582,0.8777744174003601,0.7703755497932434,0.6866801977157593,0.6108249626994762,0.6610710882170825,0.6357989174630796,0.5679126501593542,0.48489040407267486,0.6235513981431723,0.678710081030391,0.6553276915020413,0.5844468586146832,0.4966307652622551,0.6596064310447842,0.7314963702914081,0.7197145031344506,0.6557653890715704,0.5736873140100573,0.7045382459958395,0.7881839552591013,0.7646632268105025,0.6908895684914156,0.5991610420100829
FIN_0,Finland,246,N/A,11,120755.01631083326,0.30330273803202434,0.3320875166877203,0.2927198365674328,0.23206869954938397,0.17362356179613803,0.02724005949140631,0.03609688363688242,0.03067010635201607,0.02601787978570124,0.02401699442606014,0.3022565146896737,0.32858137797939685,0.2895221254084168,0.23094058170646964,0.17232625010526842,0.20283620059490204,0.2227725088596344,0.21702627837657928,0.16888666152954102,0.1052645668387413,0.3964515328407288,0.4533957839012146,0.3933631479740143,0.32685571908950806,0.269096702337265,0.2690137840234316,0.2866457092001083,0.2544013185160501,0.19969696953892707,0.14308299422264098,0.2846277455488841,0.3081064343984638,0.2719829507911478,0.21340615991503,0.1557746444867082,0.3218053784221411,0.3579649396240711,0.3139584207189847,0.24954459733433193,0.18993602591018155,0.3392980196556817,0.380394418766941,0.3354693643034321,0.26805127057872835,0.20646813117909704
FIN_1,Finland,246,Temperate Broadleaf & Mixed Forests,4,427986.0751390681,0.9170652414273768,0.9651941748737172,0.6408436674605299,0.38077594638335965,0.22537800845661968,0.15948635606397438,0.1581965666101026,0.03143409419390949,0.09648813911752928,0.12180081554957718,0.9824889982900312,1.0371324914370397,0.6381538116014921,0.344693900006158,0.17082230262155454,0.5524061322212219,0.5941348671913147,0.54529869556427,0.23409537971019745,0.09277000278234482,1.1339622735977173,1.1834921836853027,0.7485834360122681,0.6063370704650879,0.5185428857803345,0.6268846659691303,0.6855850232498987,0.60206544495398,0.2900634871588813,0.12792221456766129,0.8536922686240253,0.8807451526323954,0.6186144998199061,0.3095285531526767,0.14353502735699694,1.0371172562802686,1.0800727677756343,0.6596481248597118,0.4113113597417489,0.2354061102325266,1.0645719608549256,1.1114410147695484,0.6840210199356079,0.5575663475763231,0.4580606268275352
FIN_2,Finland,246,Boreal Forests/Taiga,6,18318528.478487983,0.5577292303146061,0.629172318024833,0.44986389869605264,0.2799780260784165,0.16742411680806718,0.2517818088327861,0.2919033909017866,0.16566664727340116,0.07189649691545388,0.03208191520298234,0.5586308956001628,0.6289111636956106,0.4707058388787023,0.2861433763408561,0.1650391666017216,0.12366579473018646,0.12229917198419572,0.115082286298275,0.0999002680182457,0.0663880854845047,1.137186050415039,1.2344121932983398,0.7648248672485352,0.5457904934883118,0.39097633957862854,0.2305141216487655,0.23836237743822605,0.2167748969056413,0.18262499842189475,0.12990424558059693,0.3163438296238139,0.347547946292111,0.29490937714143717,0.2197212261599164,0.14550685966346433,0.7851286451670809,0.902367002316984,0.5996112713332307,0.3369193643566471,0.1865193319034626,0.8945570819219391,1.0117354141080244,0.6582359592837385,0.3720656920940047,0.2099462346341055
FJI_0,Fiji,242,Tropical & Subtropical Moist Broadleaf Forests,1,1077121.0818489175,1.9266777165897715,2.0354252486150095,1.603286365102152,1.1114052670490475,0.7226463677797438,0.10943004188427354,0.12847054089319487,0.09873991173228268,0.08248805539484516,0.07177243147328907,1.935567021369934,2.0350153706882974,1.5996032216332174,1.111539301813626,0.7207685680738811,1.3281840085983276,1.3860403299331665,1.179208517074585,0.8046728372573853,0.48394775390625,2.241267204284668,2.441211223602295,1.929242491722107,1.389929175376892,0.9976512789726256,1.798849750209499,1.918138897780216,1.5138017667664423,1.0097946075292734,0.6309354620821336,1.8730411435876573,1.9805632990972435,1.556597156144084,1.060546812415123,0.6738033324331787,1.9940787295849003,2.0974659929051995,1.6543594614771389,1.162056145871558,0.7676773163461194,2.0564922816316846,2.191393795579967,1.732596796353658,1.2168940495937428,0.8183749216358837
