system:index,biome_id,eco_id,max_age,max_rate,mean_age,mean_rate,median_age,median_rate,min_age,min_rate,p5_age,p5_rate,p95_age,p95_rate,sdtDev_age,stdDev_rate,.geo
118,4.0,178,48,2.053741455078125,23.478463028737487,1.260468753584362,23.0,1.2539489962837913,17,0.5073986053466797,19.0,0.7695804132479374,29.0,1.78524839723265,3.051776505553845,0.31587573120524454,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,4.0,179,35,3.6804866790771484,25.351452254494543,2.2763449273143026,26.0,2.1014493362741837,17,1.1192493438720703,21.0,1.4610911145940557,31.0,3.3512974426525983,2.923450507564416,0.6464932087670584,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,4.0,180,29,3.4469051361083984,25.50343397693404,2.65651710888906,25.0,2.6681946253372453,22,1.8745651245117188,24.0,2.293403888570851,27.0,3.034601010774311,1.0136530073371315,0.22103421126676376,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,7.0,181,58,1.4292488098144531,27.24725008435324,1.0174107407036048,24.0,1.0331706246413754,15,0.5521736145019531,18.0,0.7753734979874048,43.0,1.2285067240397136,7.9028362563162275,0.12676941336444505,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,7.0,182,93,1.6899280548095703,55.640926880488735,0.281333354745898,56.0,0.25395387113620627,21,0.12799549102783203,42.0,0.17441442013096942,66.0,0.4726061331531989,6.637676390257223,0.10606849464436527,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,7.0,183,48,2.1097335815429688,22.770755125329554,1.1427014594929366,23.0,1.0975429035673205,14,0.5922336578369141,16.0,0.9102791393599264,31.0,1.511611582527698,4.753606617188388,0.1815383331666363,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,7.0,184,75,1.1078147888183594,46.2347658788966,0.4792436851818042,47.0,0.4004079184524258,22,0.1799921989440918,30.0,0.22800450860860508,59.0,0.8964923500535957,8.10841783105839,0.22483419288416223,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,7.0,185,76,1.7166023254394531,46.16458139052948,0.49541595007221806,46.0,0.4491722946615487,16,0.1999950408935547,30.0,0.2702586338528848,63.0,0.925897152800309,8.511980305897605,0.20310611692380545,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,7.0,186,72,1.2015190124511719,40.69767792049868,0.5590806563802976,44.0,0.48827638621701797,18,0.1799921989440918,23.0,0.23851728669339933,55.0,1.0194817176825708,10.174215050464854,0.2757109706477908,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,7.0,187,95,0.5410299301147461,65.71440397688578,0.2021720184467004,66.0,0.19999720072682875,34,0.12399625778198242,50.0,0.15598005063146791,79.0,0.26004936336090206,9.013710477411722,0.034154076882244776,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,7.0,188,34,1.8128795623779297,21.794879439496142,1.4064535295879321,21.0,1.4277830293594307,15,1.134469985961914,17.0,1.2127878030835282,28.0,1.5840092658996583,3.575086031271821,0.12761631738877405,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,7.0,189,72,0.7195396423339844,49.30934702363274,0.31639546832320514,49.0,0.2837032023680543,26,0.1759929656982422,40.0,0.20403322310056893,60.0,0.5331115159160235,6.239509251798856,0.10151876372479196,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,8.0,190,54,2.9395999908447266,26.392557987496765,1.2304758955367527,26.0,1.1641406566855081,16,0.5120782852172852,21.0,0.7893249560996755,33.0,1.9144328622257007,4.10859934453346,0.33385909107252404,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,8.0,191,100,0.3128776550292969,74.29539621374772,0.15454219229307664,74.0,0.15599131249654097,48,0.09999585151672363,62.0,0.1279962321524405,86.0,0.18000376006707455,7.22222637946988,0.01753343626017319,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,8.0,192,94,1.2334394454956055,62.14389639386833,0.18476616373038496,63.0,0.17389053469198673,21,0.10399580001831055,48.0,0.14657542243462957,73.0,0.24565201529602881,8.014303430510665,0.04962942860200262,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,4.0,193,27,1.4007740020751953,25.0,1.2967586517333984,25.0,1.3229045867919922,23,1.1665973663330078,23.0,1.1665973663330078,27.0,1.4007740020751953,1.632993161855452,0.0973734447781613,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,4.0,194,28,3.102853775024414,28.0,3.102853775024414,28.0,3.102853775024414,28,3.102853775024414,28.0,3.102853775024414,28.0,3.102853775024414,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,12.0,197,96,0.35242462158203125,67.62940077789753,0.21642741202395144,69.0,0.2159994651608789,31,0.12399530410766602,50.0,0.1679963634303682,82.0,0.2599929182071251,9.585577461519055,0.029503112106834595,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,12.0,198,83,1.0118913650512695,52.1194977243173,0.28007554969179926,51.0,0.25998685073336053,17,0.18399381637573242,31.0,0.21200590502593228,74.0,0.4277052879333496,13.791207322878654,0.07589043113308114,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,12.0,199,82,0.682316780090332,53.462120696461874,0.257263636062275,55.0,0.24399031479871416,19,0.1839923858642578,30.0,0.1959948586588634,72.0,0.3916173848238858,12.623736025052771,0.06727730509236152,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,12.0,200,94,1.0863513946533203,64.7869284876905,0.19697412441821813,67.0,0.17599524048433643,16,0.09599709510803223,43.0,0.11994971576405612,81.0,0.31042876086392246,12.680887644551019,0.1056736316928815,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,12.0,201,74,0.33599090576171875,49.0821875,0.24058581922203304,50.0,0.2399924868093245,24,0.18799352645874023,34.0,0.20799341607601085,65.0,0.2839912168022727,9.40313087300415,0.023098445982692343,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,12.0,202,37,1.8378219604492188,26.020376175548588,1.4346531014831088,25.0,1.4321649800176206,21,1.008575439453125,23.0,1.1618903587604392,31.0,1.677655721965589,2.3550819158319745,0.1778834763398918,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,12.0,203,85,1.1176509857177734,60.47474408993354,0.22433550307580966,62.0,0.19822860788927105,15,0.11599540710449219,40.0,0.16219815544265617,73.0,0.378521764487551,9.967765732087898,0.1047030959624688,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,12.0,204,61,1.3542442321777344,35.14125399621583,0.5959542031592101,34.0,0.5272579754100126,16,0.21599102020263672,24.0,0.26128564391994574,51.0,1.0426547507929609,7.987263892679552,0.27317218340594707,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,12.0,205,100,0.4899272918701172,68.01996388834667,0.21176501339402906,70.0,0.20799623098999037,19,0.10399556159973145,42.0,0.14799535515081078,89.0,0.28217819604006683,15.14680605250802,0.039742256322952814,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,12.0,206,59,1.5824165344238281,35.04287401848377,0.6638593385105426,34.0,0.6054295936477518,18,0.2079935073852539,24.0,0.26966447865586995,49.0,1.2148678030743696,7.88713266659118,0.3102958060755423,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,1.0,217,22,2.441638946533203,22.0,2.441638946533203,22.0,2.441638946533203,22,2.441638946533203,22.0,2.441638946533203,22.0,2.441638946533203,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,1.0,218,27,2.309610366821289,22.88995897984662,1.888127755072743,23.0,1.8925274327858208,18,1.6088371276855469,20.0,1.7476029029259315,25.0,2.0213135686413994,1.5093256679463687,0.08527554581352392,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,1.0,219,38,2.6156883239746094,23.595538749011475,2.0923413885357243,23.0,2.1914832709151906,16,0.8735923767089844,20.0,1.3711383626779494,28.0,2.3475078055208685,2.2313221072460436,0.28627358944310255,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,1.0,220,35,2.7143611907958984,21.27681444031254,2.185472166577588,21.0,2.23049710861779,18,0.9590606689453125,19.0,1.6524054920756734,25.0,2.425629970955584,1.8141804638912566,0.22719802769434808,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,1.0,221,33,2.4946136474609375,24.18214493445288,2.213723832205374,24.0,2.2851905931057614,19,1.071542739868164,22.0,1.7848792692430977,27.0,2.4100124269277177,1.680770920224864,0.20288732435610166,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,1.0,222,38,1.9903221130371094,22.954076702520315,1.6205375414019891,23.0,1.6972991201430303,16,1.0856399536132812,17.0,1.2598584605529246,29.0,1.826107256674353,3.4921977589545534,0.1769088794490754,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,1.0,223,43,2.0204410552978516,19.60182343981103,1.4967636855438757,19.0,1.5349976407839487,11,0.8046607971191406,15.0,0.9809055032656174,29.0,1.84755061303868,4.129108801010446,0.29314922926796677,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,1.0,224,50,1.2597026824951172,33.79294391251639,0.7979239725447819,35.0,0.7480393146844937,17,0.5317478179931641,24.0,0.6309116908482143,40.0,1.1111726524416081,4.551929376713926,0.15375155841894997,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,1.0,225,53,1.7916908264160156,29.064648711377593,0.9636088631772296,31.0,0.8866823542758328,12,0.49376487731933594,15.0,0.5353513684189111,42.0,1.5507024492536272,8.45738274463589,0.32348129230022266,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,1.0,226,38,2.074462890625,22.1692048958236,1.7307361758536048,22.0,1.8243355500070673,14,0.81781005859375,18.0,1.3712288102293326,26.0,1.972599584845048,2.528948592509486,0.21190565375173823,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,1.0,227,22,2.0316390991210938,20.475,1.8932222843170166,20.0,1.899134635925293,19,1.7107772827148438,19.0,1.7402048110961914,22.0,2.017852783203125,0.8362864341838648,0.07679852164585645,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,1.0,228,68,2.0174827575683594,27.334971215750038,0.9987552834443517,27.0,0.9882970292076203,15,0.5051698684692383,21.0,0.8007049555574642,39.0,1.2147266585453396,5.444219125727255,0.13358767656078108,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,1.0,229,37,2.498453140258789,22.261953615618978,1.8383211936255723,22.0,1.8866760932513882,12,1.01416015625,17.0,1.55030750918698,28.0,2.0268212218782793,3.6606111450065306,0.15941707468806918,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,1.0,230,42,2.3884353637695312,20.050069156293223,1.563050718118431,20.0,1.5351580876448623,12,0.7995166778564453,15.0,1.1522653522409594,27.0,2.0590314611924434,3.7195979849914305,0.2685535440443107,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,1.0,231,33,2.3992843627929688,22.055203977850603,1.7673835905814173,22.0,1.8165373711594235,14,1.0441913604736328,19.0,1.2383122327851086,27.0,2.136646081473081,2.5429085895915846,0.24047789747422577,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,1.0,232,43,1.7280311584472656,20.756574141709276,1.2506685879272876,20.0,1.255829841859879,10,0.7694931030273438,16.0,0.9553724924723307,29.0,1.4822560416327581,3.7315371321916047,0.1542688541325316,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,1.0,233,68,2.008563995361328,30.1660531885525,1.2577052825704125,31.0,1.1678469405419554,18,0.7247791290283203,22.0,0.855436056543828,38.0,1.8710747006573254,4.829149254996375,0.30474686559022035,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,1.0,234,33,1.8701591491699219,21.898957345971564,1.6926371951954435,21.0,1.6972778102001511,19,1.344980239868164,20.0,1.615101462916324,25.0,1.7597029591334685,1.710582853767222,0.05485217153929141,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,1.0,235,55,1.9650745391845703,28.880395422699042,1.0067028741805615,28.0,0.9961173539391603,15,0.29813671112060547,19.0,0.4493395740685602,41.0,1.7070460122240299,7.458871033855448,0.3949476236282192,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,1.0,236,54,2.0738697052001953,31.959573205914904,1.2352704772030325,32.0,1.2383126476707722,18,0.7214431762695312,25.0,0.9258009200081228,39.0,1.5585180551206208,4.199376424669707,0.203364250503915,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,1.0,237,63,1.964284896850586,31.030410980641065,1.0949779087685283,31.0,1.0350718084169703,11,0.5993614196777344,17.0,0.7304195765717035,48.0,1.7461225309489685,10.19284867114859,0.28741955416625076,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,1.0,238,50,2.082813262939453,27.441268027781494,1.2600113052400823,24.0,1.1679125124647147,17,0.7309417724609375,20.0,0.8006680530708513,44.0,1.8398425140025176,7.837266863859058,0.34564306094814645,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,1.0,239,54,2.0286197662353516,27.276977180782147,1.2714802142020973,24.0,1.324215108201704,16,0.6565628051757812,19.0,0.7617015024726599,45.0,1.8554795689560009,8.13394091721162,0.3215794217563448,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,1.0,240,30,2.7504425048828125,22.797773441983242,2.102900757357815,23.0,2.042870283126831,14,1.41632080078125,17.0,1.7689208610385072,26.0,2.4727969979340174,2.6039653347916887,0.22719663301957677,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,1.0,241,33,2.7683486938476562,21.990664728642496,1.8490018488296913,21.0,1.7771922952324681,13,1.1705284118652344,17.0,1.3711026796962358,27.0,2.370960079841665,3.260098484056098,0.3074728776247594,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,1.0,242,44,2.361845016479492,22.053764334385907,1.8592479947623597,22.0,1.9729133206239322,17,0.5176477432250977,19.0,1.1837448909364898,24.0,2.2227700575074154,2.1409312459364767,0.32235583481870184,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,1.0,243,24,2.217437744140625,19.633540372670808,1.8240630049142779,19.0,1.7679792131696428,15,1.5011634826660156,17.0,1.6403093338012695,23.0,2.1416778564453125,2.011425257159766,0.15948157861764106,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,1.0,244,47,2.0787220001220703,23.179265007005064,1.6691018082044906,23.0,1.8321869703551223,16,0.8647365570068359,18.0,1.1288221560842622,29.0,1.9645969145888582,3.415937532497326,0.3012006760468635,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,1.0,245,26,2.5020313262939453,23.389475342681582,2.333156815584915,23.0,2.340823312823692,21,2.1133060455322266,23.0,2.2200274834266076,24.0,2.420866054037343,0.61559187484216,0.06303517463195961,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,1.0,246,35,3.0287837982177734,20.701450223530696,2.006619135330761,21.0,1.9917573406648224,15,0.9344062805175781,18.0,1.305476567101857,23.0,2.5397253717694963,1.5600707730503347,0.3619226270274168,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,1.0,247,41,2.6041736602783203,22.816421927380897,1.9027534054924078,23.0,1.9099850467059403,10,0.8080463409423828,19.0,1.0351797963531923,27.0,2.417967074772097,2.65136733305068,0.43809799800979454,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,1.0,248,32,2.354969024658203,21.503459701783452,1.8807117996386833,21.0,1.8849032910889534,15,1.5761489868164062,18.0,1.7438151168823242,26.0,1.9942684173583984,2.7544672220733575,0.08079216145683626,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,1.0,249,37,2.1388492584228516,22.711457498332805,1.7138834629129631,23.0,1.7382326114295732,15,1.0981006622314453,19.0,1.3789586539483167,27.0,1.9569548126918819,2.7652152252831645,0.18573247837089168,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,1.0,250,32,2.3897342681884766,22.589612206157316,1.8143551715147215,22.0,1.8086124712511096,15,1.2277908325195312,19.0,1.660479100845499,27.0,2.0504364514872977,2.2430086975773853,0.12591574996528154,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,1.0,251,32,2.4846858978271484,26.635720802919707,1.9799952728904946,26.0,1.9549538872458718,21,1.5150585174560547,24.0,1.6702926635742188,30.0,2.3614382214016385,1.8432683629399826,0.23097348119691052,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,1.0,252,31,2.5413856506347656,26.48565965583174,2.317931505279833,26.0,2.3115578527035923,23,2.169107437133789,25.0,2.227558898925781,28.0,2.432612895965576,0.9796942012768507,0.06189130550898703,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,1.0,253,43,2.3905086517333984,22.63856261198487,1.423999082522399,22.0,1.6015438419554877,14,0.2915925979614258,18.0,0.4608320600152437,30.0,1.8827685237636227,3.3394376178982657,0.4371394526365688,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,1.0,254,28,2.4706573486328125,20.11777375452616,1.8435611792726454,20.0,1.8086233153642592,13,0.99005126953125,17.0,1.3941811226509713,23.0,2.3085782558359997,1.9581129962124817,0.2580950451766857,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,1.0,255,32,2.101655960083008,22.519017639841504,1.7129162892875776,22.0,1.724658507805366,16,1.184804916381836,19.0,1.3924269522390058,26.0,1.970619462940791,2.1880776188197824,0.18637750162859834,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,1.0,256,58,2.1037044525146484,26.041309604144498,1.3456330608575204,25.0,1.3554396818025853,14,0.548426628112793,19.0,1.0273521252167532,36.0,1.5975278999456006,5.402391957788045,0.16625017710371467,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,1.0,257,50,1.9897422790527344,23.400847218299916,1.4747341201252198,21.0,1.5115746574167825,17,0.7226943969726562,19.0,0.8084560610213369,35.0,1.9024424791336059,5.080922046129376,0.3675668245922197,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,1.0,258,58,1.5527935028076172,32.55660610972288,0.9933311499930151,33.0,0.9510928106851904,17,0.5831832885742188,20.0,0.638863383112727,49.0,1.3495754862940588,10.276498574499573,0.24341494373179934,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,1.0,259,52,2.117860794067383,27.363741894827616,1.8152712362701922,26.0,1.8632831041310607,20,0.7969856262207031,23.0,1.480399904657879,36.0,1.9803707361221314,3.9410964646790285,0.15563143317753741,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,1.0,260,31,2.2900657653808594,23.734597759674134,1.6434635472637573,24.0,1.5663315474621358,18,1.1145820617675781,20.0,1.2541628444896025,28.0,2.0583605624661585,2.3066886438005265,0.2856454565697699,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,1.0,261,31,1.4670963287353516,21.64313205043132,1.113542993921433,22.0,1.1112679619963812,15,0.8859367370605469,19.0,1.0214940756559372,25.0,1.1934813441652241,1.6178355923943872,0.05384431658685066,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,1.0,262,38,2.4023513793945312,22.100124035281148,1.6034594800532718,21.0,1.589707602054701,15,1.1206417083740234,18.0,1.3012937818254744,28.0,1.9571990966796875,3.1939932919298815,0.19856142072041444,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,1.0,263,28,2.861644744873047,21.43072306538173,2.2046854565206737,21.0,2.2147844538016717,18,1.4587879180908203,20.0,1.7461558510275448,25.0,2.5664370796897193,1.6118373616169066,0.2108514208562597,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,1.0,264,27,2.415681838989258,24.72323617542904,2.215469130181188,25.0,2.2324484975714434,22,1.6934032440185547,22.0,1.8571163813273113,26.0,2.36135592284026,1.3602930399432678,0.12915312316982058,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,1.0,265,31,2.4659767150878906,23.483366198079004,1.9944200448108442,23.0,2.0742021482543085,15,0.9849452972412109,20.0,1.4804766699671745,27.0,2.2693681716918945,1.9778792304610553,0.25216204897618244,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,1.0,266,34,1.6440773010253906,25.141443084136494,1.4510997511544161,25.0,1.4522310515581551,21,1.2864723205566406,23.0,1.3449049832528097,28.0,1.5536624431610107,1.5962258282186683,0.06480771136095088,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,1.0,267,30,1.0688018798828125,27.5,1.046085039774577,28.5,1.049652099609375,24,1.0156993865966797,24.0,1.0156993865966797,30.0,1.0688018798828125,2.217355782608345,0.017634162090804092,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,1.0,268,56,2.3817996978759766,31.89458322355421,1.3657067523001367,33.0,1.3672864804943237,10,0.27999305725097656,21.0,1.1331335306167603,40.0,1.6324218560604298,5.905866849316476,0.16820462638371578,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,1.0,269,33,2.287311553955078,25.42581602373887,1.970856047525604,25.0,1.978653371334076,21,1.4750175476074219,23.0,1.6978410085042317,30.0,2.126719665527344,2.2069457395482073,0.11941465013248724,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,1.0,270,52,2.3253631591796875,25.93989658738366,1.1450298347197003,23.0,1.023632482516985,13,0.2719907760620117,17.0,0.33634958227640366,38.0,2.148954805242952,7.095279085752322,0.6377923265045122,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,1.0,271,48,2.5068817138671875,21.52232917100243,1.8323218793121427,21.0,1.8983543945801216,14,0.4115943908691406,17.0,1.0083016872406005,29.0,2.304418996296521,3.7483404842111656,0.37978983496777113,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,1.0,272,45,2.169008255004883,22.22317900079038,1.6713778298499902,22.0,1.6834055600392122,13,0.7931118011474609,16.0,1.2148379248541754,28.0,1.9490878889417238,3.740704716702427,0.232670022010611,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,1.0,273,34,2.501039505004883,24.806984840593216,2.14705940471831,24.0,2.1602261168616157,21,1.2595024108886719,23.0,1.7615690382700118,29.0,2.355475499584835,1.8192990302289487,0.17855023359951525,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,1.0,274,30,2.387981414794922,22.999684443041968,2.08996013422876,23.0,2.1348257610976433,16,1.6411571502685547,20.0,1.857377681326359,25.0,2.2362079990720285,1.7414987292728665,0.12523258575703677,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,1.0,275,32,2.4010677337646484,24.076873798846893,1.9606173006408418,24.0,1.9590022087097168,17,1.6055564880371094,20.0,1.7365940411885579,28.0,2.177197889848189,2.3179072195348533,0.1331077615837617,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,1.0,276,34,1.420654296875,23.922669023420237,1.2232408974479376,25.0,1.2491000982431264,15,0.9418983459472656,17.0,1.0422257317437067,29.0,1.370171308517456,3.966578619850928,0.10211032513181595,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,1.0,277,31,2.3623809814453125,23.66794380587484,2.130613243674522,23.0,2.1738622708428177,21,1.3747196197509766,22.0,1.8887485006581182,28.0,2.2909521750353887,1.8378717161000184,0.14045776135822574,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,1.0,278,35,2.512157440185547,22.44231785244631,2.127649700432138,22.0,2.1602142522769823,16,1.2203121185302734,20.0,1.82418850961441,25.0,2.3241206254749094,1.7394020892924378,0.15773696866729414,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,1.0,279,33,2.91204833984375,21.719140131368817,2.0478551083816505,21.0,2.011632105008331,16,1.3272876739501953,19.0,1.6290767806732727,26.0,2.574071500286366,2.002472431155502,0.25995017797531883,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,1.0,280,34,2.469320297241211,23.731547224949203,2.1794116497747416,24.0,2.2167346515423567,20,1.8129692077636719,22.0,1.9395455812153064,26.0,2.3455790419240894,1.3395809980718911,0.13196903176398417,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,1.0,281,37,2.4918289184570312,24.751191499335885,2.0806954736762,24.0,2.1757934882424093,16,1.0440807342529297,23.0,1.4491628490903843,29.0,2.371094043251823,2.003821569549666,0.2803580468768759,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,1.0,282,31,1.9027595520019531,22.082470784641067,1.393559940701136,22.0,1.4002017392456987,18,1.1156673431396484,20.0,1.1738603832652268,27.0,1.5918058621681344,2.103929840406633,0.12252251767912369,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,1.0,283,37,2.8965377807617188,27.210201438452422,2.040969945658511,27.0,2.042882193893683,20,1.0538921356201172,23.0,1.308592645133414,32.0,2.5817776740865503,2.841532784005938,0.36188634592612995,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,1.0,284,56,2.4451427459716797,22.28032268812536,1.6197066787116265,21.0,1.730551047032792,10,0.50494384765625,16.0,0.7698762869533105,38.0,2.1132444266322667,6.039361414981487,0.36266053986006924,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,1.0,285,49,1.6569156646728516,28.44183076542803,1.1066871113308456,29.0,1.0956705141583936,14,0.6797504425048828,18.0,0.849502938425439,38.0,1.4396011897495815,5.775197217576433,0.1620163498637806,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,1.0,286,40,1.8226890563964844,24.973809603145515,1.267718247279566,25.0,1.2305180694296634,14,0.6976032257080078,17.0,0.9493553008156261,31.0,1.6367972359728458,4.74265043438618,0.22076142635810997,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,1.0,287,64,1.8048973083496094,38.837682462324636,0.7347032147710434,37.0,0.7538949467782659,23,0.17999267578125,32.0,0.4569404805748208,52.0,0.8942092794106276,6.0269000671020425,0.15115680652218605,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,1.0,288,32,2.9565696716308594,23.2845207180761,2.0414499103594523,23.0,2.0116851494230072,16,1.4193916320800781,20.0,1.7621031780632175,27.0,2.3244302513063415,2.089209679752451,0.20144787080283613,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,1.0,289,34,2.560333251953125,22.971704673524687,1.9554649919976812,23.0,1.9022759048191047,15,1.1244029998779297,20.0,1.621130258609087,26.0,2.277223083363983,1.891365459860732,0.21024279677306146,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,2.0,290,70,1.1969566345214844,37.99197887387975,0.646765049170138,39.0,0.6582543479762041,18,0.2359938621520996,25.0,0.30779000008075896,51.0,0.9941319257853417,8.551357780243551,0.23748585368257552,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,2.0,291,59,2.0046348571777344,27.56700381362958,1.056181464056745,28.0,1.0038443502123235,12,0.5504283905029297,17.0,0.6758291083131445,39.0,1.5193756942155296,7.805279948223389,0.3010083714284009,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,2.0,292,63,1.3099231719970703,28.983962631957773,0.9767550680779221,29.0,0.9863340779804862,18,0.7349262237548828,22.0,0.8495449726345053,37.0,1.0800078156053758,4.3623331642963254,0.07094618904896263,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,2.0,293,50,1.6367206573486328,36.12384747616815,0.9742520744492438,38.0,0.9725950280707385,24,0.4461555480957031,28.0,0.597589538943383,43.0,1.386717321884692,5.751343984680431,0.23190591229508858,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,2.0,294,51,1.8617134094238281,31.788342985241922,0.6560949120579191,34.0,0.48061537675705884,16,0.2719917297363281,19.0,0.3247093856865922,40.0,1.5348761494954426,6.363195351631359,0.3983237569365455,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,2.0,295,97,1.6920795440673828,38.20133687741196,0.6254634941799893,34.0,0.6992437528624543,18,0.12399625778198242,29.0,0.19786975417849428,55.0,0.863045937577111,9.08407355669551,0.2272278445917578,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,2.0,296,59,1.916788101196289,33.40175758760781,0.821631764046837,32.0,0.8397265625134257,17,0.2999897003173828,25.0,0.43339279892026494,50.0,1.0193303177155644,7.593541024990041,0.18883306052026105,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,2.0,297,38,1.439208984375,24.529945436347788,1.004298044845216,25.0,0.9940594301809494,19,0.8656654357910156,21.0,0.9199342565563515,28.0,1.1152352605547224,2.136652025486578,0.061121907919915536,"{""type"":""MultiPoint"",""coordinates"":[]}"
