system:index,A,B,K,.geo
210,195.3000030517578,0.5139025449752808,0.0158586073666811,"{""type"":""Point"",""coordinates"":[118.43406946888709,4.4539127429149445]}"
211,164.0350799560547,0.4973072409629822,0.018183859065175056,"{""type"":""Point"",""coordinates"":[117.53690352316497,0.46736334393814205]}"
212,205.1999969482422,0.5707137584686279,0.021189678460359573,"{""type"":""Point"",""coordinates"":[116.41222027053738,0.5881324942968372]}"
213,206.3183135986328,0.6161497831344604,0.026636580005288124,"{""type"":""Point"",""coordinates"":[111.75598667468039,2.7020597948030045]}"
214,201.60000610351562,0.5234176516532898,0.015195428393781185,"{""type"":""Point"",""coordinates"":[115.88955701002355,4.882273381473813]}"
215,189.89999389648438,0.496511310338974,0.013701553456485271,"{""type"":""Point"",""coordinates"":[118.21971542448435,1.4287161681828642]}"
216,197.10000610351562,0.5819675326347351,0.02506946213543415,"{""type"":""Point"",""coordinates"":[114.69321093364128,0.7672802198571562]}"
217,189.26889038085938,0.5729091763496399,0.02646036259829998,"{""type"":""Point"",""coordinates"":[114.19839554829865,1.6680470429329806]}"
218,209.72467041015625,0.5820086598396301,0.022533658891916275,"{""type"":""Point"",""coordinates"":[113.50806448254934,-2.6091180318044653]}"
219,198.48358154296875,0.6152384281158447,0.026142815127968788,"{""type"":""Point"",""coordinates"":[109.02964447916239,1.1723872930604826]}"
220,184.86813354492188,0.5932281613349915,0.025360720232129097,"{""type"":""Point"",""coordinates"":[116.29740183263274,6.154170121823861]}"
221,201.21067810058594,0.6245191097259521,0.025068078190088272,"{""type"":""Point"",""coordinates"":[114.36764942513328,4.6231713656995055]}"
222,191.6225128173828,0.5960575342178345,0.027493923902511597,"{""type"":""Point"",""coordinates"":[111.97958669880072,0.3459767720986297]}"
223,202.3876495361328,0.5969222187995911,0.02435925230383873,"{""type"":""Point"",""coordinates"":[110.6252286694408,-1.7469687330044064]}"
224,200.6999969482422,0.5722416043281555,0.022841759026050568,"{""type"":""Point"",""coordinates"":[116.4035119086446,3.146813908163322]}"
225,196.80386352539062,0.6027123332023621,0.025511305779218674,"{""type"":""Point"",""coordinates"":[109.65009514332964,0.762568810777107]}"
226,198.89999389648438,0.5786629319190979,0.024489248171448708,"{""type"":""Point"",""coordinates"":[112.31923262176772,-0.08116433809554743]}"
227,212.4895782470703,0.5892760753631592,0.02272065356373787,"{""type"":""Point"",""coordinates"":[113.5819570196475,-2.4060850001102048]}"
228,208.8000030517578,0.5804598331451416,0.02290003001689911,"{""type"":""Point"",""coordinates"":[113.70880151139872,2.647318011286555]}"
229,204.4099884033203,0.5983375310897827,0.024487191811203957,"{""type"":""Point"",""coordinates"":[115.7294666109235,-1.0739291577839203]}"
230,227.92161560058594,0.5951670408248901,0.021168328821659088,"{""type"":""Point"",""coordinates"":[114.87194519840118,-3.978069728970683]}"
231,187.78500366210938,0.5953509211540222,0.02834358438849449,"{""type"":""Point"",""coordinates"":[115.06886001803466,1.55780975619919]}"
232,227.6999969482422,0.5657487511634827,0.016808442771434784,"{""type"":""Point"",""coordinates"":[116.56078418437815,-0.1685163365069546]}"
233,206.10000610351562,0.5749244689941406,0.022814810276031494,"{""type"":""Point"",""coordinates"":[113.61841316892905,-0.8036714909904341]}"
234,191.6999969482422,0.551459550857544,0.02346586249768734,"{""type"":""Point"",""coordinates"":[115.7646893838606,1.061176279534364]}"
235,188.96604919433594,0.5895013809204102,0.02763105370104313,"{""type"":""Point"",""coordinates"":[113.11225070902573,-0.2713865529190161]}"
236,206.10000610351562,0.5282195210456848,0.01846933551132679,"{""type"":""Point"",""coordinates"":[116.61619454426597,4.632761439806662]}"
237,199.93429565429688,0.5990042686462402,0.0247766375541687,"{""type"":""Point"",""coordinates"":[114.60134756062992,-1.3923885892482681]}"
238,192.28622436523438,0.5988467335700989,0.02602999098598957,"{""type"":""Point"",""coordinates"":[110.75434222185451,-0.9771675105097204]}"
239,220.6089324951172,0.5847625732421875,0.020892975851893425,"{""type"":""Point"",""coordinates"":[113.65190618286316,-3.2903895697340015]}"
240,214.18521118164062,0.6174392700195312,0.024671582505106926,"{""type"":""Point"",""coordinates"":[109.99736748101189,-0.4976534650670637]}"
241,208.8000030517578,0.5915985703468323,0.023080384358763695,"{""type"":""Point"",""coordinates"":[114.69752423099851,-1.2601551303487253]}"
242,210.60000610351562,0.5836719870567322,0.021863004192709923,"{""type"":""Point"",""coordinates"":[115.76462305325731,0.07253163046451305]}"
243,195.3000030517578,0.6125897765159607,0.02742706798017025,"{""type"":""Point"",""coordinates"":[111.92578782323747,1.2024642037287658]}"
244,195.59976196289062,0.5941794514656067,0.025285588577389717,"{""type"":""Point"",""coordinates"":[110.80363912617673,0.4957198873025266]}"
245,197.6533660888672,0.6342266798019409,0.02760184556245804,"{""type"":""Point"",""coordinates"":[113.19045515472514,3.3931746747084177]}"
246,192.50328063964844,0.6123191714286804,0.027906611561775208,"{""type"":""Point"",""coordinates"":[112.01485829892017,2.2031952313844885]}"
247,198.0,0.5785948038101196,0.02523721195757389,"{""type"":""Point"",""coordinates"":[112.56506210824645,1.3679373640872359]}"
248,196.0035400390625,0.6024644374847412,0.02586536295711994,"{""type"":""Point"",""coordinates"":[110.86070648406098,-2.91262806413242]}"
249,192.33201599121094,0.608074963092804,0.027042021974921227,"{""type"":""Point"",""coordinates"":[112.47952356557234,1.8859789989912397]}"
250,198.0,0.5853286385536194,0.0242500938475132,"{""type"":""Point"",""coordinates"":[116.5916386969873,3.2532631353348647]}"
251,197.0079345703125,0.6154457926750183,0.025578821077942848,"{""type"":""Point"",""coordinates"":[114.43275183434204,4.161918716166544]}"
252,188.63528442382812,0.5767682194709778,0.027005666866898537,"{""type"":""Point"",""coordinates"":[114.36037724332921,1.3118115886666588]}"
253,190.9701690673828,0.5616652369499207,0.026269778609275818,"{""type"":""Point"",""coordinates"":[112.2679155712591,1.5918386707578185]}"
254,224.1947784423828,0.5819641947746277,0.0216959360986948,"{""type"":""Point"",""coordinates"":[115.1841587306322,-3.5590699208658783]}"
255,186.98036193847656,0.6005927324295044,0.028585627675056458,"{""type"":""Point"",""coordinates"":[115.55659231994416,3.289559322986472]}"
256,203.39999389648438,0.5858455896377563,0.024040473625063896,"{""type"":""Point"",""coordinates"":[112.74528748136295,2.4242713422180486]}"
257,197.71372985839844,0.6089861989021301,0.025958726182579994,"{""type"":""Point"",""coordinates"":[110.34349381806332,0.04443251031015537]}"
258,207.89999389648438,0.5698798894882202,0.021092811599373817,"{""type"":""Point"",""coordinates"":[117.21548741458322,5.483783340316002]}"
259,209.6999969482422,0.5610368847846985,0.021067624911665916,"{""type"":""Point"",""coordinates"":[116.7351037186865,2.148767927559108]}"
260,187.2486572265625,0.599516749382019,0.02905414253473282,"{""type"":""Point"",""coordinates"":[114.86489426303797,0.7231686082008454]}"
261,211.0541229248047,0.6144446730613708,0.02392979897558689,"{""type"":""Point"",""coordinates"":[116.34251231793709,-1.5810793078677383]}"
262,190.64952087402344,0.582953155040741,0.027789311483502388,"{""type"":""Point"",""coordinates"":[113.29668397782977,1.2068002851050614]}"
263,205.49302673339844,0.6051244735717773,0.02479829080402851,"{""type"":""Point"",""coordinates"":[114.99059762568118,-0.9202548423021957]}"
264,207.0,0.5716904401779175,0.022251976653933525,"{""type"":""Point"",""coordinates"":[111.06669584484716,-1.3053910717481796]}"
265,188.22157287597656,0.5061094760894775,0.018820637837052345,"{""type"":""Point"",""coordinates"":[116.38631478740714,4.763521115689465]}"
266,201.60000610351562,0.5968471765518188,0.024443449452519417,"{""type"":""Point"",""coordinates"":[115.3168962422744,-1.1536656543719355]}"
267,208.8241424560547,0.6202077269554138,0.024370703846216202,"{""type"":""Point"",""coordinates"":[117.3789738413944,3.7867769584527062]}"
268,188.05563354492188,0.6240941286087036,0.02987240068614483,"{""type"":""Point"",""coordinates"":[115.92576539938045,2.8793466143159274]}"
269,209.6999969482422,0.5912244319915771,0.022385964170098305,"{""type"":""Point"",""coordinates"":[115.86384525210133,-0.09409646651045786]}"
270,200.08021545410156,0.5870813727378845,0.024776410311460495,"{""type"":""Point"",""coordinates"":[113.06170123858315,-2.289928617014939]}"
271,190.37135314941406,0.6162365674972534,0.027697693556547165,"{""type"":""Point"",""coordinates"":[112.15480511998955,1.859268019028593]}"
272,190.8000030517578,0.6105930209159851,0.025838319212198257,"{""type"":""Point"",""coordinates"":[113.14691885293685,3.28417213026109]}"
273,198.89999389648438,0.5758907198905945,0.02441749908030033,"{""type"":""Point"",""coordinates"":[113.90190541006274,-0.35907225898114437]}"
274,198.0,0.5876149535179138,0.024989882484078407,"{""type"":""Point"",""coordinates"":[112.19685639555192,-0.5136537900760489]}"
275,204.94691467285156,0.5828084945678711,0.023852011188864708,"{""type"":""Point"",""coordinates"":[112.88719322320206,-2.6277808205911355]}"
276,195.3000030517578,0.5942854881286621,0.0255330391228199,"{""type"":""Point"",""coordinates"":[112.48480821182855,2.340267171035748]}"
277,216.89999389648438,0.5680701732635498,0.01999874971807003,"{""type"":""Point"",""coordinates"":[116.6757687900174,2.5782097325012923]}"
278,211.5,0.5697070956230164,0.020706038922071457,"{""type"":""Point"",""coordinates"":[116.94765279192904,2.56926858322049]}"
279,204.912109375,0.6065604090690613,0.025217002257704735,"{""type"":""Point"",""coordinates"":[110.78645438366928,-2.3939537488528266]}"
280,207.3493194580078,0.5458961129188538,0.0196019746363163,"{""type"":""Point"",""coordinates"":[115.80806334965601,-3.5958686727215596]}"
281,198.89999389648438,0.5871443152427673,0.024235781282186508,"{""type"":""Point"",""coordinates"":[110.91137889024067,-0.7514252305090858]}"
282,211.7593536376953,0.5815758109092712,0.022201787680387497,"{""type"":""Point"",""coordinates"":[113.58616305469701,-2.993033298731068]}"
283,213.3000030517578,0.562924325466156,0.020812995731830597,"{""type"":""Point"",""coordinates"":[111.00945706618474,-1.0807139926999203]}"
284,197.361328125,0.6120548248291016,0.02606506459414959,"{""type"":""Point"",""coordinates"":[110.81649330232389,1.5658176836988302]}"
285,205.62355041503906,0.5706795454025269,0.02275441586971283,"{""type"":""Point"",""coordinates"":[114.75553946566387,-2.7081421601142335]}"
286,190.8000030517578,0.5676829218864441,0.02614782378077507,"{""type"":""Point"",""coordinates"":[114.34670456826974,-0.262366046712599]}"
287,190.1215362548828,0.5807812213897705,0.02633492834866047,"{""type"":""Point"",""coordinates"":[115.91794361134582,1.7385499293858504]}"
288,,,,"{""type"":""Point"",""coordinates"":[117.29180618592403,-0.7438502065981704]}"
289,197.81832885742188,0.6005476713180542,0.025065112859010696,"{""type"":""Point"",""coordinates"":[112.21593080683506,-1.8738387719768128]}"
290,180.0,0.5698748230934143,0.027853231877088547,"{""type"":""Point"",""coordinates"":[116.1823523024484,2.773128983190906]}"
291,189.886474609375,0.5690420866012573,0.026327580213546753,"{""type"":""Point"",""coordinates"":[113.70821209057748,2.6973234323314186]}"
292,189.5299835205078,0.5732038617134094,0.02314119040966034,"{""type"":""Point"",""coordinates"":[116.96555757930136,0.9705702693845759]}"
293,195.92901611328125,0.5824312567710876,0.026799922809004784,"{""type"":""Point"",""coordinates"":[112.59161066196224,0.16823747953900517]}"
294,183.35333251953125,0.5826122760772705,0.02825183980166912,"{""type"":""Point"",""coordinates"":[114.89403736238256,2.6107171487821974]}"
295,195.2363739013672,0.5924686789512634,0.02694513089954853,"{""type"":""Point"",""coordinates"":[112.49594420982507,0.16971819835958643]}"
296,187.7826690673828,0.5800001621246338,0.02698610909283161,"{""type"":""Point"",""coordinates"":[114.30779716482876,0.9228988898065623]}"
297,193.411376953125,0.5465477108955383,0.022127194330096245,"{""type"":""Point"",""coordinates"":[116.90641369866294,4.925019045886381]}"
298,209.6999969482422,0.5753135681152344,0.021341996267437935,"{""type"":""Point"",""coordinates"":[116.07286875111105,0.17235034901554483]}"
299,201.21884155273438,0.5780865550041199,0.023646682500839233,"{""type"":""Point"",""coordinates"":[115.05762488845491,-2.7246168119432905]}"
300,189.96368408203125,0.6190484166145325,0.028758399188518524,"{""type"":""Point"",""coordinates"":[111.46763716066405,1.9509356779169227]}"
301,197.7317352294922,0.5801036357879639,0.02553780935704708,"{""type"":""Point"",""coordinates"":[117.14067713133014,5.929324071261588]}"
302,210.5126953125,0.5545108318328857,0.019734058529138565,"{""type"":""Point"",""coordinates"":[115.52430947963894,-3.657363165951928]}"
303,210.44725036621094,0.6059998273849487,0.023488767445087433,"{""type"":""Point"",""coordinates"":[109.85150242473593,1.6843808332440409]}"
304,199.8000030517578,0.6077172756195068,0.025527117773890495,"{""type"":""Point"",""coordinates"":[112.9433759438023,2.840483543885375]}"
305,178.1999969482422,0.465063214302063,0.01413320004940033,"{""type"":""Point"",""coordinates"":[116.32189366501167,5.346949257531309]}"
306,206.83111572265625,0.610672652721405,0.025212030857801437,"{""type"":""Point"",""coordinates"":[109.9228510279372,-0.39169793628994176]}"
307,200.46961975097656,0.6211525797843933,0.025986820459365845,"{""type"":""Point"",""coordinates"":[114.15178349454965,4.446088549444257]}"
308,194.39999389648438,0.5865189433097839,0.025226935744285583,"{""type"":""Point"",""coordinates"":[109.74707394789324,0.8930298873319764]}"
309,195.7965850830078,0.6253731846809387,0.027685217559337616,"{""type"":""Point"",""coordinates"":[111.15676848457477,1.7215620187093001]}"
310,215.65292358398438,0.5909215807914734,0.023378880694508553,"{""type"":""Point"",""coordinates"":[114.65291771081738,-3.3075596253694597]}"
311,190.0852813720703,0.5106837153434753,0.021744994446635246,"{""type"":""Point"",""coordinates"":[115.59109893777413,-2.649822426017413]}"
312,199.7753143310547,0.5981018543243408,0.02486109733581543,"{""type"":""Point"",""coordinates"":[114.76102642187435,-0.6158154315546535]}"
313,204.3000030517578,0.633352518081665,0.026086319237947464,"{""type"":""Point"",""coordinates"":[114.57624252979197,4.4600753912259785]}"
314,186.3000030517578,0.4668506979942322,0.011504707857966423,"{""type"":""Point"",""coordinates"":[116.1405607870834,5.318715207225787]}"
315,206.1190948486328,0.6047749519348145,0.025157006457448006,"{""type"":""Point"",""coordinates"":[114.01260842822697,-1.481453304900449]}"
316,188.8955078125,0.5739374160766602,0.026627587154507637,"{""type"":""Point"",""coordinates"":[112.99770894713178,-0.042777876538477894]}"
317,197.8992462158203,0.5219937562942505,0.021097296848893166,"{""type"":""Point"",""coordinates"":[115.7446965902524,-2.5210469145545313]}"
318,219.1700439453125,0.5813679099082947,0.01996719092130661,"{""type"":""Point"",""coordinates"":[116.64776530611489,-0.7866438598034817]}"
319,185.3631134033203,0.5806978940963745,0.02741491235792637,"{""type"":""Point"",""coordinates"":[115.53884409722859,2.5005050755543046]}"
320,196.63587951660156,0.6244194507598877,0.02662612311542034,"{""type"":""Point"",""coordinates"":[113.82722982538642,3.9679168799141094]}"
321,195.43675231933594,0.6060380339622498,0.02627328410744667,"{""type"":""Point"",""coordinates"":[112.59893315446921,2.696091106582318]}"
322,197.10000610351562,0.5771087408065796,0.023899482563138008,"{""type"":""Point"",""coordinates"":[112.47687074497048,-0.34427550636798965]}"
323,189.89999389648438,0.567747175693512,0.02513955906033516,"{""type"":""Point"",""coordinates"":[115.44867696738235,2.565337765941118]}"
324,194.68136596679688,0.5951977372169495,0.025095559656620026,"{""type"":""Point"",""coordinates"":[112.70698316803163,-1.9192640585753828]}"
325,206.10000610351562,0.5340001583099365,0.01500520296394825,"{""type"":""Point"",""coordinates"":[117.66021238269144,2.013200557064372]}"
326,185.6936798095703,0.5416014194488525,0.023720145225524902,"{""type"":""Point"",""coordinates"":[115.38162653179748,-2.8745723441709776]}"
327,198.89999389648438,0.5256187319755554,0.017270442098379135,"{""type"":""Point"",""coordinates"":[117.35775049663124,1.2995583343010373]}"
328,198.0,0.5739852786064148,0.02239229716360569,"{""type"":""Point"",""coordinates"":[117.13656283633681,1.4951530515172409]}"
329,200.6999969482422,0.5822507739067078,0.024294555187225342,"{""type"":""Point"",""coordinates"":[114.16497262739736,2.108697181797616]}"
330,213.3000030517578,0.584644615650177,0.021676169708371162,"{""type"":""Point"",""coordinates"":[116.0421669183542,-0.7892519589027523]}"
331,202.5,0.5708138346672058,0.022053541615605354,"{""type"":""Point"",""coordinates"":[116.61731172406587,3.893558405699831]}"
332,193.00726318359375,0.5898376703262329,0.02743569388985634,"{""type"":""Point"",""coordinates"":[113.38263906834132,0.16268852033639083]}"
333,201.4355926513672,0.5861018896102905,0.02464964985847473,"{""type"":""Point"",""coordinates"":[112.28529996575773,-2.90069681748011]}"
334,193.62982177734375,0.5813044905662537,0.02175884321331978,"{""type"":""Point"",""coordinates"":[118.37746079429066,5.307078417234642]}"
335,231.0624237060547,0.5873101353645325,0.019213661551475525,"{""type"":""Point"",""coordinates"":[116.386641660606,-0.12834405398087348]}"
336,201.179443359375,0.5910301208496094,0.024841707199811935,"{""type"":""Point"",""coordinates"":[113.29215539236502,-1.7980488035711186]}"
337,198.76535034179688,0.6059626340866089,0.02550799772143364,"{""type"":""Point"",""coordinates"":[109.32607362009564,0.8653366129630266]}"
338,193.42532348632812,0.6185325980186462,0.027079418301582336,"{""type"":""Point"",""coordinates"":[111.72633820569241,0.7508804937911294]}"
339,202.82066345214844,0.5881396532058716,0.024296332150697708,"{""type"":""Point"",""coordinates"":[112.80669856765081,-2.6550407456318585]}"
340,195.00689697265625,0.601618230342865,0.02641240693628788,"{""type"":""Point"",""coordinates"":[112.00713269884331,-0.24051044749342163]}"
341,197.10000610351562,0.5881004333496094,0.023620083928108215,"{""type"":""Point"",""coordinates"":[116.65770317249535,3.4417169514928734]}"
342,198.89999389648438,0.5893217325210571,0.025922100991010666,"{""type"":""Point"",""coordinates"":[114.03630499739661,2.6576525665523474]}"
343,190.8082275390625,0.599681556224823,0.026421884074807167,"{""type"":""Point"",""coordinates"":[111.91469039667463,-0.21859076281090392]}"
344,199.5975341796875,0.6007528901100159,0.024942267686128616,"{""type"":""Point"",""coordinates"":[114.14774760889941,-1.2761346658317454]}"
345,218.841552734375,0.6044937372207642,0.021230755373835564,"{""type"":""Point"",""coordinates"":[116.83850637110447,-1.0930961452756185]}"
346,193.6895751953125,0.5968142151832581,0.02593858912587166,"{""type"":""Point"",""coordinates"":[111.90535010296992,-1.2409888557107944]}"
347,188.77029418945312,0.6298260688781738,0.030628832057118416,"{""type"":""Point"",""coordinates"":[114.09824241993701,1.1537616589723634]}"
348,189.98895263671875,0.5797766447067261,0.022630199790000916,"{""type"":""Point"",""coordinates"":[118.06269414351009,5.164047920960257]}"
349,192.14137268066406,0.6039685010910034,0.026311835274100304,"{""type"":""Point"",""coordinates"":[110.67462619252024,0.8676379723621058]}"
350,221.8707275390625,0.6364065408706665,0.023737063631415367,"{""type"":""Point"",""coordinates"":[117.18072557052867,6.640892019681825]}"
351,203.4452362060547,0.5874727964401245,0.02429882623255253,"{""type"":""Point"",""coordinates"":[112.99208106939501,-2.682324036196155]}"
352,192.4665985107422,0.6064980626106262,0.02637103758752346,"{""type"":""Point"",""coordinates"":[109.31168957241928,1.0155816411718155]}"
353,198.0,0.5998831391334534,0.025540338829159737,"{""type"":""Point"",""coordinates"":[115.164223551389,4.221663740746851]}"
354,193.5,0.5807530283927917,0.02530992217361927,"{""type"":""Point"",""coordinates"":[116.38638150032486,3.7011333773004234]}"
355,191.95068359375,0.6369816660881042,0.02977309562265873,"{""type"":""Point"",""coordinates"":[114.73256133504071,1.297553068477378]}"
356,186.72885131835938,0.5774956345558167,0.021643366664648056,"{""type"":""Point"",""coordinates"":[118.42924889680094,5.126341086972093]}"
357,189.57015991210938,0.5847250819206238,0.026842013001441956,"{""type"":""Point"",""coordinates"":[114.551176570287,2.94956020703942]}"
358,221.84263610839844,0.6176660060882568,0.022641999647021294,"{""type"":""Point"",""coordinates"":[116.7916798516505,6.719793124096477]}"
359,202.5,0.5689799189567566,0.022943388670682907,"{""type"":""Point"",""coordinates"":[112.35113246779652,-0.8736813517662001]}"
360,201.9987030029297,0.5979911684989929,0.02437993325293064,"{""type"":""Point"",""coordinates"":[110.39231294513006,-0.8370472677337402]}"
361,198.48336791992188,0.6179507374763489,0.026671212166547775,"{""type"":""Point"",""coordinates"":[110.8638493483223,1.2813693597040017]}"
362,225.5,0.5628113746643066,0.01658771000802517,"{""type"":""Point"",""coordinates"":[116.57964300525862,-0.2014414584984817]}"
363,192.49615478515625,0.5925271511077881,0.025400226935744286,"{""type"":""Point"",""coordinates"":[111.9593120093326,-0.43139196696453214]}"
364,208.8000030517578,0.5748246908187866,0.021418485790491104,"{""type"":""Point"",""coordinates"":[116.8760805701375,2.968461960744285]}"
365,205.1999969482422,0.5554169416427612,0.019627727568149567,"{""type"":""Point"",""coordinates"":[117.48259597055146,5.018038438442472]}"
366,224.7680206298828,0.6217174530029297,0.021749356761574745,"{""type"":""Point"",""coordinates"":[116.74369583897368,6.680427708710868]}"
367,203.39999389648438,0.5625699162483215,0.022365257143974304,"{""type"":""Point"",""coordinates"":[116.21739067327931,2.9472318550757444]}"
368,190.07554626464844,0.5705161690711975,0.02672683261334896,"{""type"":""Point"",""coordinates"":[110.00601558267118,1.0750962570057978]}"
369,195.26333618164062,0.589235782623291,0.025127312168478966,"{""type"":""Point"",""coordinates"":[112.7554088408921,-1.1673846363111235]}"
370,200.62112426757812,0.5887043476104736,0.02463265135884285,"{""type"":""Point"",""coordinates"":[113.01027974358382,-2.1816928531121507]}"
371,210.45860290527344,0.597698450088501,0.023638933897018433,"{""type"":""Point"",""coordinates"":[113.86710785488371,-2.0676586047982517]}"
372,202.5,0.5684238076210022,0.023026172071695328,"{""type"":""Point"",""coordinates"":[113.4138317044686,2.4362064847825273]}"
373,189.16099548339844,0.6082866787910461,0.029018348082900047,"{""type"":""Point"",""coordinates"":[115.08486653260421,1.771996366845112]}"
374,200.87673950195312,0.6186291575431824,0.02701796032488346,"{""type"":""Point"",""coordinates"":[112.49894812845213,2.965165720862174]}"
375,190.3455047607422,0.5712804198265076,0.022473664954304695,"{""type"":""Point"",""coordinates"":[115.97797153826903,5.6296821374514945]}"
376,206.10000610351562,0.5826361179351807,0.022715141996741295,"{""type"":""Point"",""coordinates"":[113.89472477486218,2.7503316474703765]}"
377,195.3000030517578,0.5814828872680664,0.026173347607254982,"{""type"":""Point"",""coordinates"":[113.9628735239176,2.5615756700553747]}"
378,191.2791748046875,0.585687518119812,0.027290621772408485,"{""type"":""Point"",""coordinates"":[113.76789772345978,1.326726822417942]}"
379,184.57003784179688,0.535788893699646,0.021977100521326065,"{""type"":""Point"",""coordinates"":[116.13787775199832,4.582272748073903]}"
380,193.24990844726562,0.6102683544158936,0.025898559018969536,"{""type"":""Point"",""coordinates"":[117.62228838421838,5.384537573596702]}"
381,199.8000030517578,0.5954363346099854,0.025052690878510475,"{""type"":""Point"",""coordinates"":[112.75269843678038,1.173919337224133]}"
382,204.77877807617188,0.6025856137275696,0.02406712993979454,"{""type"":""Point"",""coordinates"":[115.09978151350482,-0.7574215538291749]}"
383,218.89999389648438,0.5765025019645691,0.01767485775053501,"{""type"":""Point"",""coordinates"":[117.46565709510476,-0.8075596969006563]}"
384,190.260009765625,0.5774636268615723,0.0269804485142231,"{""type"":""Point"",""coordinates"":[112.51042418730803,-0.5612278195471324]}"
385,187.29922485351562,0.5207028388977051,0.01848471909761429,"{""type"":""Point"",""coordinates"":[117.07123373387564,0.5708879591178693]}"
386,186.9164276123047,0.5536631941795349,0.02341761440038681,"{""type"":""Point"",""coordinates"":[115.74092983414414,4.633290066929315]}"
387,224.39999389648438,0.5997530817985535,0.02040567249059677,"{""type"":""Point"",""coordinates"":[117.15817419805445,7.303072879087928]}"
388,199.54649353027344,0.622322678565979,0.026044119149446487,"{""type"":""Point"",""coordinates"":[113.84092794077434,4.01397160015146]}"
389,196.1999969482422,0.5585543513298035,0.0238274447619915,"{""type"":""Point"",""coordinates"":[114.45140825226389,0.2265545161584623]}"
390,216.0,0.5497133731842041,0.017097800970077515,"{""type"":""Point"",""coordinates"":[116.76765569668241,5.4050436358993785]}"
391,201.95526123046875,0.6106362342834473,0.025571707636117935,"{""type"":""Point"",""coordinates"":[109.235238627132,-0.3129322394842895]}"
392,189.3470001220703,0.6181369423866272,0.028035366907715797,"{""type"":""Point"",""coordinates"":[116.02598031573741,4.084935659592642]}"
393,183.60000610351562,0.5746628046035767,0.02707071788609028,"{""type"":""Point"",""coordinates"":[114.56631537022581,0.3143289417192665]}"
394,190.04051208496094,0.5385696291923523,0.023071737959980965,"{""type"":""Point"",""coordinates"":[111.35013055391205,-1.306124394421555]}"
395,190.6082000732422,0.575981080532074,0.024222632870078087,"{""type"":""Point"",""coordinates"":[117.1933759052954,1.8086381130581684]}"
396,197.37615966796875,0.6137666702270508,0.026536718010902405,"{""type"":""Point"",""coordinates"":[110.12857843111155,-0.18653074886513676]}"
397,195.18814086914062,0.5909755825996399,0.027503831312060356,"{""type"":""Point"",""coordinates"":[111.69443849137646,0.738801790623474]}"
398,227.92340087890625,0.5705277919769287,0.01982405036687851,"{""type"":""Point"",""coordinates"":[114.34766160321438,-3.044092165751082]}"
399,196.43739318847656,0.5889067053794861,0.025829477235674858,"{""type"":""Point"",""coordinates"":[114.22008180521198,-0.3870349832401751]}"
400,202.65586853027344,0.5852643847465515,0.023910444229841232,"{""type"":""Point"",""coordinates"":[112.4509680046725,-3.1478466619809913]}"
401,216.96249389648438,0.5636146664619446,0.01886630430817604,"{""type"":""Point"",""coordinates"":[116.52924191789617,0.19531310377078936]}"
402,217.5281219482422,0.6325010657310486,0.02449991926550865,"{""type"":""Point"",""coordinates"":[117.21629641970767,6.8432980475193235]}"
403,197.10000610351562,0.5320845246315002,0.02064329758286476,"{""type"":""Point"",""coordinates"":[115.18957191856693,-2.754664788306155]}"
404,207.0,0.5732560753822327,0.02237893082201481,"{""type"":""Point"",""coordinates"":[114.76245107208244,-0.1626999698859362]}"
405,192.84332275390625,0.6120332479476929,0.02711273543536663,"{""type"":""Point"",""coordinates"":[109.81295774126765,0.8824379385277447]}"
406,192.45401000976562,0.6153492331504822,0.028078721836209297,"{""type"":""Point"",""coordinates"":[112.83827295829663,-0.27480893485597563]}"
407,203.45663452148438,0.5317195057868958,0.016882330179214478,"{""type"":""Point"",""coordinates"":[116.75267233774457,-0.44288990595834726]}"
408,199.0780487060547,0.6022472381591797,0.02487575262784958,"{""type"":""Point"",""coordinates"":[110.91364844824558,-2.4201035428653643]}"
409,207.83673095703125,0.6042528748512268,0.024032151326537132,"{""type"":""Point"",""coordinates"":[115.93143299847665,-0.6493037726223441]}"
410,206.51504516601562,0.6044215559959412,0.024395881220698357,"{""type"":""Point"",""coordinates"":[110.24964491053363,-2.912059681259795]}"
411,204.31039428710938,0.5446670055389404,0.019160613417625427,"{""type"":""Point"",""coordinates"":[116.6815561283271,5.596579167612692]}"
412,184.78224182128906,0.5730567574501038,0.02755383960902691,"{""type"":""Point"",""coordinates"":[110.01795345205578,1.0040672529520436]}"
413,193.5,0.5912462472915649,0.025792168453335762,"{""type"":""Point"",""coordinates"":[112.95502619889956,0.8793695150503347]}"
414,199.31809997558594,0.607394814491272,0.02584812045097351,"{""type"":""Point"",""coordinates"":[110.01058393029957,0.04444551680672722]}"
415,189.89999389648438,0.5746462941169739,0.02567926235496998,"{""type"":""Point"",""coordinates"":[114.05662194582969,0.6401200073074708]}"
416,195.2987518310547,0.6181465983390808,0.027405371889472008,"{""type"":""Point"",""coordinates"":[111.595297962877,1.3184543660496189]}"
417,194.46786499023438,0.5754992961883545,0.027298619970679283,"{""type"":""Point"",""coordinates"":[114.54970801882912,1.5243740572462543]}"
418,198.18643188476562,0.6031688451766968,0.025595057755708694,"{""type"":""Point"",""coordinates"":[114.63382401069643,-0.959137391482449]}"
419,218.8880157470703,0.5981742739677429,0.022638503462076187,"{""type"":""Point"",""coordinates"":[113.24444937014336,-2.649694513249491]}"
