"","id","plot","lat","lon","age","agc_mgha"
"10289","LIT_10237",1903,5.565833,-74.9275,25,38.305
"10290","LIT_10238",1904,5.561667,-74.913611,28,62.698
"10291","LIT_10239",1904,5.561667,-74.913611,25,62.933
"10292","LIT_10240",1905,5.554167,-74.893056,25,52.875
"10293","LIT_10241",1905,5.554167,-74.893056,28,54.097
"10294","LIT_10242",1906,6.373056,-75.025278,21,44.18
"10295","LIT_10243",1906,6.373056,-75.025278,18,40.044
"10296","LIT_10244",1907,6.391944,-75.038889,18,40.937
"10297","LIT_10245",1907,6.391944,-75.038889,21,44.133
"10298","LIT_10246",1908,6.358889,-75.0075,21,45.167
"10299","LIT_10247",1908,6.358889,-75.0075,18,40.749
"10300","LIT_10248",1909,6.204444,-74.851389,28,45.167
"10301","LIT_10249",1909,6.204444,-74.851389,31,49.35
"10302","LIT_10250",1910,6.220833,-74.85,31,57.951
"10303","LIT_10251",1910,6.220833,-74.85,28,51.183
"10308","LIT_10256",1911,26.733333,115.066667,19,0
"10310","LIT_10258",1912,13.583333,39.1,11,11.938
"10314","LIT_10262",1914,-3.683333,-40.333333,10,22.184
"10316","LIT_10264",1913,-3.683333,-40.333333,6,14.617
"10317","LIT_10265",1913,-3.683333,-40.333333,7,17.578
"10319","LIT_10267",1914,-3.683333,-40.333333,9,19.599
"10321","LIT_10269",9222,16.955833,-93.630556,3,18.8
"10322","LIT_10270",9259,16.955833,-93.630556,16,53.7
"10323","LIT_10271",9270,16.955833,-93.630556,29,131.8
"10325","LIT_10273",9271,16.955833,-93.630556,30,63.4
"10326","LIT_10274",9268,16.955833,-93.630556,25,68.1
"10327","LIT_10275",9269,16.955833,-93.630556,28,64.1
"10328","LIT_10276",9233,16.955833,-93.630556,7,21.9
"10329","LIT_10277",9272,16.955833,-93.630556,30,131.6
"10330","LIT_10278",9252,16.955833,-93.630556,14,99.8
"10332","LIT_10280",9255,16.955833,-93.630556,15,58.8
"10333","LIT_10281",9276,16.955833,-93.630556,38,87.3
"10334","LIT_10282",9231,16.955833,-93.630556,6,21.9
"10335","LIT_10283",9248,16.955833,-93.630556,12,93.6
"10336","LIT_10284",9234,16.955833,-93.630556,7,31.6
"10337","LIT_10285",9221,16.955833,-93.630556,3,8.2
"10338","LIT_10286",9236,16.955833,-93.630556,8,69.1
"10339","LIT_10287",9277,16.955833,-93.630556,38,74.4
"10342","LIT_10290",9258,16.955833,-93.630556,16,36.2
"10344","LIT_10292",9275,16.955833,-93.630556,38,98.4
"10345","LIT_10293",9261,16.955833,-93.630556,17,68.3
"10346","LIT_10294",9218,16.955833,-93.630556,2,11.1
"10347","LIT_10295",9266,16.955833,-93.630556,24,116.8
"10348","LIT_10296",9267,16.955833,-93.630556,25,108.6
"10352","LIT_10300",9219,16.955833,-93.630556,2,22.8
"10355","LIT_10303",9253,16.955833,-93.630556,15,82.5
"10356","LIT_10304",9230,16.955833,-93.630556,6,11.7
"10357","LIT_10305",9227,16.955833,-93.630556,5,19.9
"10358","LIT_10306",9235,16.955833,-93.630556,7,43.8
"10359","LIT_10307",9260,16.955833,-93.630556,16,86.7
"10360","LIT_10308",9278,16.955833,-93.630556,38,59.4
"10361","LIT_10309",9217,16.955833,-93.630556,1,1.5
"10362","LIT_10310",9273,16.955833,-93.630556,30,132.9
"10364","LIT_10312",9220,16.955833,-93.630556,3,2.9
"10369","LIT_10317",9256,16.955833,-93.630556,15,42.4
"10370","LIT_10318",9265,16.955833,-93.630556,23,95.6
"10371","LIT_10319",9264,16.955833,-93.630556,23,88.2
"10372","LIT_10320",9225,16.955833,-93.630556,3,70.4
"10373","LIT_10321",9229,16.955833,-93.630556,5,76.6
"10374","LIT_10322",9228,16.955833,-93.630556,5,42.5
"10381","LIT_10329",9237,16.955833,-93.630556,9,30.1
"10382","LIT_10330",9249,16.955833,-93.630556,13,84.1
"10383","LIT_10331",9223,16.955833,-93.630556,3,20.4
"10384","LIT_10332",9224,16.955833,-93.630556,3,26.1
"10385","LIT_10333",9262,16.955833,-93.630556,17,65.5
"10387","LIT_10335",9239,16.955833,-93.630556,9,42.5
"10390","LIT_10338",9274,16.955833,-93.630556,38,164.6
"10393","LIT_10341",9247,16.955833,-93.630556,12,45.8
"10394","LIT_10342",9245,16.955833,-93.630556,11,49.8
"10395","LIT_10343",9238,16.955833,-93.630556,9,34.3
"10396","LIT_10344",9257,16.955833,-93.630556,15,39.6
"10397","LIT_10345",9251,16.955833,-93.630556,14,72.3
"10398","LIT_10346",9232,16.955833,-93.630556,6,75.9
"10399","LIT_10347",9226,16.955833,-93.630556,4,26.8
"10404","LIT_10352",9243,16.955833,-93.630556,10,35.6
"10407","LIT_10355",9244,16.955833,-93.630556,10,40.9
"10409","LIT_10357",9254,16.955833,-93.630556,15,70.3
"10410","LIT_10358",9250,16.955833,-93.630556,14,54
"10411","LIT_10359",9263,16.955833,-93.630556,21,81.8
"10415","LIT_10363",9240,16.955833,-93.630556,9,63.5
"10419","LIT_10367",9242,16.955833,-93.630556,9,77.2
"10420","LIT_10368",9246,16.955833,-93.630556,11,93
"10423","LIT_10371",9241,16.955833,-93.630556,9,67.7
"10428","LIT_10376",9280,33.910556,106.195556,50,75.57
"10432","LIT_10380",9279,33.910556,106.195556,35,35.11
"10438","LIT_10386",9281,33.910556,106.195556,68,115.9
"10452","LIT_10400",1915,33.910556,106.195556,16,18.09
"10483","LIT_10431",1565,42.733333,141.516667,8,0.2773
"10485","LIT_10433",1565,42.733333,141.516667,9,0.3196
"10487","LIT_10435",1565,42.733333,141.516667,3,0
"10488","LIT_10436",1565,42.733333,141.516667,10,0.4512
"10492","LIT_10440",1565,42.733333,141.516667,7,0.2115
"10493","LIT_10441",1565,42.733333,141.516667,5,0
"10494","LIT_10442",1565,42.733333,141.516667,2,0
"10528","LIT_10476",1926,2.5,-61.375,12,59.50059
"10529","LIT_10477",1927,2.5,-61.375,7,51.606
"10531","LIT_10479",1928,2.5,-61.375,3,32.9
"10542","LIT_10490",1924,-19.966667,44.6,36,19.317
"10544","LIT_10492",1920,-19.966667,44.6,3,0.18941
"10545","LIT_10493",1922,-19.966667,44.6,16,1.175
"10548","LIT_10496",1925,-19.966667,44.6,40,31.443
"10549","LIT_10497",1921,-19.966667,44.6,8,0.564
"10550","LIT_10498",1923,-19.966667,44.6,26,8.178
"10552","LIT_10500",1929,40.358333,116.425,25,20.731
"10556","LIT_10504",9286,40.358333,116.425,65,76.661
"10567","LIT_10515",9287,35.4475,-111.723056,34,5
"10570","LIT_10518",1930,35.302222,-111.590833,2,10.25
"10573","LIT_10521",1932,35.295,-111.681111,6,1.35
"10574","LIT_10522",1934,35.274722,-111.813056,7,0.3
"10578","LIT_10526",1936,35.443611,-111.773889,11,0.45
"10582","LIT_10530",1938,35.350833,-111.934722,23,2.6
"10584","LIT_10532",1940,35.265556,-111.581944,30,4.45
"10592","LIT_10540",9680,35.811944,-112.026944,60,4.23
"10593","LIT_10541",9681,35.196944,-111.458056,85,5.17
"10594","LIT_10542",9682,35.798056,-112.02,90,8.93
"10595","LIT_10543",1946,35.063889,-111.356944,3,0.047
"10596","LIT_10544",1947,35.991944,-111.23,6,0.188
"10597","LIT_10545",1948,35.151111,-111.35,7,0.235
"10598","LIT_10546",1949,35.038056,-111.311111,30,0.376
"10751","LIT_10699",9190,-43.833333,173.066667,18,87.749
"10752","LIT_10700",9685,-43.833333,173.066667,34,78.349
"10753","LIT_10701",9191,-43.833333,173.066667,20,93.248
"10754","LIT_10702",9693,-43.833333,173.066667,43,178.412
"10755","LIT_10703",9684,-43.833333,173.066667,29,67.351
"10756","LIT_10704",9192,-43.833333,173.066667,18,97.807
"10757","LIT_10705",9194,-43.833333,173.066667,17,103.964
"10758","LIT_10706",9686,-43.833333,173.066667,35,116.889
"10759","LIT_10707",9691,-43.833333,173.066667,43,138.274
"10760","LIT_10708",9683,-43.833333,173.066667,28,74.495
"10761","LIT_10709",9193,-43.833333,173.066667,15,97.807
"10762","LIT_10710",9184,-43.833333,173.066667,13,34.639
"10763","LIT_10711",9183,-43.833333,173.066667,13,33.37
"10764","LIT_10712",9182,-43.833333,173.066667,12,30.456
"10765","LIT_10713",9185,-43.833333,173.066667,12,47.611
"10766","LIT_10714",9696,-43.833333,173.066667,77,102.648
"10767","LIT_10715",9692,-43.833333,173.066667,46,140.859
"10768","LIT_10716",9688,-43.833333,173.066667,35,191.055
"10769","LIT_10717",9695,-43.833333,173.066667,76,102.648
"10770","LIT_10718",9689,-43.833333,173.066667,41,80.323
"10771","LIT_10719",9690,-43.833333,173.066667,37,112.048
"10772","LIT_10720",9181,-43.833333,173.066667,10,30.456
"10773","LIT_10721",9186,-43.833333,173.066667,15,47.94
"10774","LIT_10722",9188,-43.833333,173.066667,20,57.669
"10775","LIT_10723",9189,-43.833333,173.066667,16,78.678
"10776","LIT_10724",9694,-43.833333,173.066667,51,80.981
"10777","LIT_10725",9687,-43.833333,173.066667,34,150.259
"10778","LIT_10726",9187,-43.833333,173.066667,21,44.697
"10779","LIT_10727",9701,-41.033333,174.266667,90,102.178
"10780","LIT_10728",9196,-41.033333,174.266667,10,7.473
"10781","LIT_10729",9698,-41.033333,174.266667,44,59.69
"10782","LIT_10730",9697,-41.033333,174.266667,40,52.546
"10783","LIT_10731",9700,-41.033333,174.266667,60,83.002
"10784","LIT_10732",9198,-41.033333,174.266667,10,21.432
"10785","LIT_10733",9197,-41.033333,174.266667,10,13.63
"10786","LIT_10734",9195,-41.033333,174.266667,5,1.316
"10787","LIT_10735",9699,-41.033333,174.266667,58,81.404
"10788","LIT_10736",9200,-41.033333,174.266667,13,21.432
"10789","LIT_10737",9199,-41.033333,174.266667,7,27.26
"10793","LIT_10741",3848,10.433333,-86.983333,28,70.312
"10794","LIT_10742",3850,10.433333,-86.983333,46,119.051
"10795","LIT_10743",3851,10.433333,-86.983333,48,118.111
"10796","LIT_10744",3842,10.433333,-86.983333,15,46.859
"10797","LIT_10745",3847,10.433333,-86.983333,27,56.212
"10798","LIT_10746",3844,10.433333,-86.983333,22,60.63
"10799","LIT_10747",3841,10.433333,-86.983333,14,23.876
"10800","LIT_10748",3849,10.433333,-86.983333,36,146.452
"10801","LIT_10749",3846,10.433333,-86.983333,25,109.134
"10802","LIT_10750",3845,10.433333,-86.983333,22,74.495
"10803","LIT_10751",3840,10.433333,-86.983333,14,55.178
"10804","LIT_10752",3843,10.433333,-86.983333,20,50.995
"10806","LIT_10754",1982,40.05,-4.4,13,0
"10821","LIT_10769",9308,32.925,104.041667,48,55.178
"10825","LIT_10773",2001,32.925,104.041667,3,0
"10837","LIT_10785",9308,32.925,104.041667,80,84.882
"10841","LIT_10789",2000,32.925,104.041667,5,0
"10861","LIT_10809",2025,9.207778,-79.748056,13,47.94
"10862","LIT_10810",2028,9.207778,-79.748056,13,42.065
"10863","LIT_10811",2013,9.207778,-79.748056,7,14.993
"10864","LIT_10812",2022,9.207778,-79.748056,13,37.036
"10865","LIT_10813",2024,9.207778,-79.748056,13,53.063
"10866","LIT_10814",2027,9.207778,-79.748056,13,19.317
"10867","LIT_10815",2015,9.207778,-79.748056,7,24.534
"10868","LIT_10816",2021,9.207778,-79.748056,13,33.182
"10869","LIT_10817",2014,9.207778,-79.748056,7,11.656
"10870","LIT_10818",2026,9.207778,-79.748056,13,28.482
"10871","LIT_10819",2023,9.207778,-79.748056,13,41.125
"10873","LIT_10821",2018,9.207778,-79.748056,7,20.586
"10875","LIT_10823",2016,9.207778,-79.748056,7,30.785
"10876","LIT_10824",2020,9.207778,-79.748056,7,20.68
"10879","LIT_10827",2019,9.207778,-79.748056,7,16.732
"10880","LIT_10828",2017,9.207778,-79.748056,7,14.335
"10881","LIT_10829",8807,-9.944444,-53.336111,6,19.1149
"10882","LIT_10830",8805,-9.944444,-53.336111,8,35.6401
"10883","LIT_10831",8806,-9.944444,-53.336111,7,19.1149
"10884","LIT_10832",8804,-9.944444,-53.336111,8,27.3023
"10910","LIT_10858",2043,20.089444,-89.495833,15,6.11
"10911","LIT_10859",2040,20.089444,-89.495833,5,0.329
"10912","LIT_10860",2042,20.089444,-89.495833,15,10.011
"10913","LIT_10861",2041,20.089444,-89.495833,12,2.444
"10916","LIT_10864",2908,56.635833,-99.948333,6,1
"10918","LIT_10866",2909,55.916667,-98.964444,15,12.6
"10920","LIT_10868",2910,55.863056,-98.485,23,18.5
"10922","LIT_10870",2911,55.911667,-98.382222,40,18.7
"10927","LIT_10875",2912,55.905833,-98.524722,74,46
"10928","LIT_10876",2045,0.45,30.425,32,14.0342
"10929","LIT_10877",2044,0.45,30.425,12,16.11959
"10953","LIT_10901",8735,13.5,38.5,15,7.1111
"10957","LIT_10905",8736,13.5,38.5,20,7.7691
"10958","LIT_10906",8728,13.5,38.5,5,1.5557
"10959","LIT_10907",8732,13.5,38.5,10,2.9939
"10960","LIT_10908",8729,13.5,38.5,5,2.6273
"10965","LIT_10913",8733,13.5,38.5,15,6.3168
"10969","LIT_10917",8737,13.5,38.5,20,5.1089
"10971","LIT_10919",8738,13.5,38.5,20,8.2203
"10972","LIT_10920",8730,13.5,38.5,10,7.003
"10979","LIT_10927",8731,13.5,38.5,10,4.0044
"10985","LIT_10933",8734,13.5,38.5,15,5.8092
"10986","LIT_10934",8727,13.5,38.5,5,1.7061
"11003","LIT_10951",1333,3.65,113.7,15,39.339
"11004","LIT_10952",1332,3.65,113.7,4,7.52
"11010","LIT_10958",1333,3.65,113.7,12,32.712
"11011","LIT_10959",1332,3.65,113.7,7,18.753
"11012","LIT_10960",1333,3.65,113.7,17,45.308
"11013","LIT_10961",1332,3.65,113.7,9,26.978
"11014","LIT_10962",1333,3.65,113.7,10,29.14
"11015","LIT_10963",1333,3.65,113.7,14,38.352
"11017","LIT_10965",1333,3.65,113.7,11,32.712
"11018","LIT_10966",2075,-2.983333,-47.516667,10,3.713
"11019","LIT_10967",2076,-2.983333,-47.516667,12,9.024
"11020","LIT_10968",2076,-2.983333,-47.516667,9,3.055
"11021","LIT_10969",2076,-2.983333,-47.516667,10,4.465
"11022","LIT_10970",2075,-2.983333,-47.516667,12,6.204
"11023","LIT_10971",2076,-2.983333,-47.516667,8,2.773
"11024","LIT_10972",2077,-2.983333,-47.516667,9,11.327
"11025","LIT_10973",2076,-2.983333,-47.516667,7,2.444
"11026","LIT_10974",2076,-2.983333,-47.516667,11,5.546
"11028","LIT_10976",2075,-2.983333,-47.516667,8,1.645
"11029","LIT_10977",2075,-2.983333,-47.516667,7,0.987
"11030","LIT_10978",2075,-2.983333,-47.516667,9,2.538
"11031","LIT_10979",2077,-2.983333,-47.516667,6,3.807
"11035","LIT_10983",2076,-2.983333,-47.516667,6,2.068
"11036","LIT_10984",2075,-2.983333,-47.516667,11,5.452
"11037","LIT_10985",2077,-2.983333,-47.516667,10,14.476
"11041","LIT_10989",2077,-2.983333,-47.516667,8,8.131
"11042","LIT_10990",2077,-2.983333,-47.516667,11,15.792
"11044","LIT_10992",2075,-2.983333,-47.516667,6,0.611
"11047","LIT_10995",2077,-2.983333,-47.516667,12,16.779
"11051","LIT_10999",2077,-2.983333,-47.516667,7,6.063
"11059","LIT_11007",2913,36.116667,137.383333,22,17.719
"11060","LIT_11008",2913,36.116667,137.383333,18,13.959
"11079","LIT_11027",1327,21.383333,103.633333,7,5.828
"11080","LIT_11028",1326,21.383333,103.633333,5,1.927
"11081","LIT_11029",1324,21.383333,103.633333,1,0
"11082","LIT_11030",1329,21.383333,103.633333,18,38.399
"11083","LIT_11031",1330,21.383333,103.633333,26,51.136
"11084","LIT_11032",1325,21.383333,103.633333,3,0
"11085","LIT_11033",1328,21.383333,103.633333,10,16.779
"11087","LIT_11035",2092,29.433333,111.216667,9,4.935
"11112","LIT_11060",2105,10.35,-85.35,10,24.8393177387
"11113","LIT_11061",2112,10.35,-85.35,21,85.334022641
"11114","LIT_11062",2114,10.35,-85.35,25,81.575200931
"11115","LIT_11063",2104,10.35,-85.35,8,47.751423263
"11116","LIT_11064",2103,10.35,-85.35,7,16.1184555798
"11117","LIT_11065",9705,10.35,-85.35,60,66.920667859
"11118","LIT_11066",2102,10.35,-85.35,7,25.7653803352
"11119","LIT_11067",2111,10.35,-85.35,21,53.465305994
"11120","LIT_11068",2110,10.35,-85.35,17,118.315885408
"11121","LIT_11069",9703,10.35,-85.35,35,102.868728685
"11122","LIT_11070",9706,10.35,-85.35,60,145.774324437
"11123","LIT_11071",2108,10.35,-85.35,15,28.7510257346
"11124","LIT_11072",2109,10.35,-85.35,15,61.200647727
"11125","LIT_11073",9702,10.35,-85.35,33,274.005560991
"11126","LIT_11074",2106,10.35,-85.35,12,37.6920300984
"11127","LIT_11075",2115,10.35,-85.35,30,77.907698435
"11128","LIT_11076",2107,10.35,-85.35,13,38.0975659089
"11129","LIT_11077",2113,10.35,-85.35,25,47.873223011
"11130","LIT_11078",9704,10.35,-85.35,50,117.276442103
"11131","LIT_11079",2140,10.84,-85.62,40,112.429469578
"11132","LIT_11080",2156,10.84,-85.62,11,16.0827608188
"11133","LIT_11081",2155,10.84,-85.62,10,0.22777997327
"11134","LIT_11082",2138,10.84,-85.62,37,207.339415945
"11135","LIT_11083",2139,10.84,-85.62,37,143.997057883
"11136","LIT_11084",2142,10.84,-85.62,40,79.432556236
"11137","LIT_11085",2153,10.84,-85.62,5,9.725263641
"11138","LIT_11086",2129,10.84,-85.62,25,114.587868485
"11139","LIT_11087",2152,10.84,-85.62,5,23.5989478169
"11140","LIT_11088",2143,10.84,-85.62,40,162.857696531
"11141","LIT_11089",2134,10.84,-85.62,35,260.78864667
"11142","LIT_11090",2154,10.84,-85.62,5,13.1296495056
"11143","LIT_11091",2165,10.84,-85.62,25,61.926125251
"11144","LIT_11092",2151,10.84,-85.62,5,34.3306293669
"11145","LIT_11093",2127,10.84,-85.62,23,100.934487583
"11146","LIT_11094",2135,10.84,-85.62,35,109.937490756
"11147","LIT_11095",2149,10.84,-85.62,50,86.997587782
"11148","LIT_11096",2164,10.84,-85.62,25,40.294521844
"11149","LIT_11097",9711,10.84,-85.62,70,159.584353237
"11150","LIT_11098",2150,10.84,-85.62,50,234.65359684
"11151","LIT_11099",2133,10.84,-85.62,35,129.503786511
"11152","LIT_11100",2157,10.84,-85.62,12,52.746830389
"11153","LIT_11101",2136,10.84,-85.62,35,99.081516672
"11154","LIT_11102",2137,10.84,-85.62,35,59.815319296
"11155","LIT_11103",2128,10.84,-85.62,25,117.482405221
"11156","LIT_11104",2126,10.84,-85.62,23,104.279488863
"11157","LIT_11105",2125,10.84,-85.62,23,101.643297262
"11158","LIT_11106",2124,10.84,-85.62,20,76.849211482
"11159","LIT_11107",2147,10.84,-85.62,45,202.127085959
"11160","LIT_11108",2163,10.84,-85.62,25,51.865590447
"11161","LIT_11109",2146,10.84,-85.62,45,87.869562191
"11162","LIT_11110",2148,10.84,-85.62,50,124.592904655
"11163","LIT_11111",2131,10.84,-85.62,25,48.37327467
"11164","LIT_11112",2132,10.84,-85.62,35,63.743802264
"11165","LIT_11113",2130,10.84,-85.62,25,116.365845209
"11166","LIT_11114",2145,10.84,-85.62,40,104.901420734
"11167","LIT_11115",2158,10.84,-85.62,15,55.428246894
"11168","LIT_11116",2122,10.84,-85.62,15,19.8139146111
"11169","LIT_11117",2160,10.84,-85.62,18,93.791347448
"11170","LIT_11118",2120,10.84,-85.62,13,25.2205102423
"11171","LIT_11119",2161,10.84,-85.62,21,84.405768928
"11172","LIT_11120",2166,10.84,-85.62,30,132.337948222
"11173","LIT_11121",2144,10.84,-85.62,40,108.678026915
"11174","LIT_11122",2119,10.84,-85.62,12,54.438702314
"11175","LIT_11123",9712,10.84,-85.62,45,112.070169148
"11176","LIT_11124",2123,10.84,-85.62,17,48.789942125
"11177","LIT_11125",9715,10.84,-85.62,70,162.961028193
"11178","LIT_11126",2167,10.84,-85.62,30,84.882754961
"11179","LIT_11127",2162,10.84,-85.62,25,110.566905826
"11180","LIT_11128",9710,10.84,-85.62,65,131.111082453
"11181","LIT_11129",2141,10.84,-85.62,40,108.765448795
"11182","LIT_11130",9714,10.84,-85.62,70,205.758073685
"11183","LIT_11131",2118,10.84,-85.62,11,65.456153828
"11184","LIT_11132",9709,10.84,-85.62,65,186.905572805
"11185","LIT_11133",2117,10.84,-85.62,8,29.7763805405
"11186","LIT_11134",2121,10.84,-85.62,15,48.797541085
"11187","LIT_11135",2116,10.84,-85.62,6,33.7031954691
"11188","LIT_11136",2159,10.84,-85.62,18,34.834648498
"11189","LIT_11137",9708,10.84,-85.62,60,83.178572138
"11190","LIT_11138",9707,10.84,-85.62,60,126.802781863
"11191","LIT_11139",9713,10.84,-85.62,65,122.983690502
"11194","LIT_11142",2168,10.43,-83.98,25,61.527350226
"11195","LIT_11143",230,10.43,-83.98,23,57.646933218
"11196","LIT_11144",222,10.43,-83.98,14,5.4412892029
"11197","LIT_11145",228,10.43,-83.98,19,62.118675509
"11198","LIT_11146",232,10.43,-83.98,24,60.274102793
"11199","LIT_11147",9668,10.43,-83.98,32,150.187293839
"11200","LIT_11148",229,10.43,-83.98,21,124.928124964
"11201","LIT_11149",219,10.43,-83.98,10,42.971215084
"11202","LIT_11150",9670,10.43,-83.98,35,80.052266276
"11203","LIT_11151",231,10.43,-83.98,24,66.465840164
"11204","LIT_11152",9669,10.43,-83.98,34,100.729077749
"11205","LIT_11153",220,10.43,-83.98,11,16.8810397871
"11206","LIT_11154",221,10.43,-83.98,11,37.614962873
"11207","LIT_11155",226,10.43,-83.98,18,67.062475366
"11208","LIT_11156",227,10.43,-83.98,19,9.1436134067
"11209","LIT_11157",225,10.43,-83.98,18,70.09807668
"11210","LIT_11158",223,10.43,-83.98,16,41.0702117005
"11211","LIT_11159",2169,10.43,-83.98,27,116.976962192
"11212","LIT_11160",9672,10.43,-83.98,42,117.546128808
"11213","LIT_11161",224,10.43,-83.98,18,54.353621739
"11214","LIT_11162",218,10.43,-83.98,10,67.856257473
"11215","LIT_11163",9671,10.43,-83.98,42,126.291352444
"11216","LIT_11164",217,10.43,-83.98,10,24.470266402
"11253","LIT_11201",2183,32.880343,-90.787,19,6.627
"11254","LIT_11202",2195,32.880343,-90.787,33,15.51
"11255","LIT_11203",2180,32.880343,-90.787,18,4.089
"11256","LIT_11204",2184,32.880343,-90.787,19,7.3085
"11257","LIT_11205",2194,32.880343,-90.787,24,10.4575
"11258","LIT_11206",9727,32.880343,-90.787,96,30.8555
"11259","LIT_11207",2192,32.880343,-90.787,24,20.4215
"11260","LIT_11208",2182,32.880343,-90.787,18,9.024
"11261","LIT_11209",9719,32.880343,-90.787,42,20.633
"11262","LIT_11210",2191,32.880343,-90.787,22,22.607
"11263","LIT_11211",2187,32.880343,-90.787,20,9.024
"11264","LIT_11212",9725,32.880343,-90.787,87,60.489
"11265","LIT_11213",2181,32.880343,-90.787,18,4.7705
"11266","LIT_11214",9724,32.880343,-90.787,82,33.887
"11267","LIT_11215",2193,32.880343,-90.787,23,17.155
"11268","LIT_11216",9718,32.880343,-90.787,31,37.6235
"11269","LIT_11217",9726,32.880343,-90.787,96,27.166
"11270","LIT_11218",9723,32.880343,-90.787,53,29.939
"11271","LIT_11219",2188,32.880343,-90.787,20,5.1935
"11272","LIT_11220",2178,32.880343,-90.787,13,1.2925
"11273","LIT_11221",2177,32.880343,-90.787,7,2.397
"11274","LIT_11222",2176,32.880343,-90.787,4,4.042
"11275","LIT_11223",9720,32.880343,-90.787,40,28.811
"11276","LIT_11224",2185,32.880343,-90.787,19,9.635
"11277","LIT_11225",2179,32.880343,-90.787,13,4.1595
"11278","LIT_11226",9722,32.880343,-90.787,51,35.391
"11279","LIT_11227",2186,32.880343,-90.787,19,10.716
"11280","LIT_11228",2190,32.880343,-90.787,19,18.377
"11281","LIT_11229",9721,32.880343,-90.787,41,30.3385
"11282","LIT_11230",2189,32.880343,-90.787,20,2.726
"11284","LIT_11232",2196,21.21,-87.182222,4,23.8
"11287","LIT_11235",2196,21.21,-87.182222,6,37.7
"11288","LIT_11236",2196,21.21,-87.182222,5,31.5
"11296","LIT_11244",1598,21.600833,93.449722,5,10.622
"11297","LIT_11245",1599,21.600833,93.449722,7,14.241
"11300","LIT_11248",1596,21.600833,93.449722,1,0.4747
"11302","LIT_11250",1597,21.600833,93.449722,3,4.559
"11304","LIT_11252",1600,21.600833,93.449722,9,17.9822
"11305","LIT_11253",1602,21.600833,93.449722,8,7.2944
"11306","LIT_11254",1603,21.600833,93.449722,10,11.092
"11307","LIT_11255",1604,21.600833,93.449722,14,11.8299
"11333","LIT_11281",2204,-0.59,116.56,1,20.069
"11334","LIT_11282",2204,-0.59,116.56,6.5,14.852
"11335","LIT_11283",2204,-0.59,116.56,2.5,27.589
"11336","LIT_11284",2203,-1.06,116.49,2.5,20.022
"11337","LIT_11285",2203,-1.06,116.49,6.5,27.213
"11338","LIT_11286",2203,-1.06,116.49,1,43.898
"11340","LIT_11288",9421,26.716667,89,15,0
"11379","LIT_11327",243,16.658333,-95.111111,38,27.0184997825
"11380","LIT_11328",241,16.658333,-95.111111,25,11.2774072215
"11381","LIT_11329",242,16.658333,-95.111111,32,19.2564775313
"11382","LIT_11330",240,16.658333,-95.111111,20,17.1412044472
"11383","LIT_11331",234,16.658333,-95.111111,3,0
"11384","LIT_11332",246,16.658333,-95.111111,60,33.5296032016
"11385","LIT_11333",233,16.658333,-95.111111,2,0
"11386","LIT_11334",235,16.658333,-95.111111,7,2.23434056371
"11387","LIT_11335",237,16.658333,-95.111111,11,1.74222244784
"11388","LIT_11336",238,16.658333,-95.111111,12,10.1717603792
"11389","LIT_11337",244,16.658333,-95.111111,42,26.7196654494
"11390","LIT_11338",239,16.658333,-95.111111,18,15.1408293021
"11391","LIT_11339",236,16.658333,-95.111111,9,3.14414054451
"11392","LIT_11340",245,16.658333,-95.111111,56,29.3596519197
"11393","LIT_11341",9673,18.55,98.516667,35,106.972
"11394","LIT_11342",9675,18.55,98.516667,35,88.125
"11395","LIT_11343",2219,18.55,98.516667,25,59.314
"11396","LIT_11344",9674,18.55,98.516667,25,40.561
"11397","LIT_11345",9676,18.55,98.516667,25,14.758
"11398","LIT_11346",9677,18.55,98.516667,35,75.858
"11399","LIT_11347",2220,27.083333,112.3,14,30.6
"11410","LIT_11358",2229,10.766667,-84.1,11,44.791
"11415","LIT_11363",2233,10.766667,-84.1,22,46.671
"11427","LIT_11375",2228,10.783333,-84.083333,8,48.833
"11430","LIT_11378",2230,10.766667,-84.016667,15,49.585
"11433","LIT_11381",2231,10.75,-84.116667,17,52.029
"11437","LIT_11385",2232,10.683333,-84.05,20,60.959
"11444","LIT_11392",2234,10.666667,-84.183333,23,50.337
"11446","LIT_11394",2235,10.716667,-84.05,28,73.696
"11450","LIT_11398",2236,10.65,-84.216667,33,105.468
"11513","LIT_11461",2293,-1.316667,-47.95,12,24.064
"11520","LIT_11468",2299,-2.45,-60.05,2.5,0.235
"11521","LIT_11469",2302,-2.45,-60.05,4.5,0.752
"11522","LIT_11470",2299,-2.45,-60.05,1.5,0
"11524","LIT_11472",2299,-2.45,-60.05,5,4.136
"11527","LIT_11475",2299,-2.45,-60.05,4,2.491
"11528","LIT_11476",2302,-2.45,-60.05,3.5,0.094
"11529","LIT_11477",2306,-2.45,-60.05,10,48.88
"11530","LIT_11478",2302,-2.45,-60.05,6,2.256
"11531","LIT_11479",2307,-2.45,-60.05,17,81.122
"11533","LIT_11481",2308,-2.45,-60.05,13.5,65.753
"11534","LIT_11482",2299,-2.45,-60.05,1,0
"11536","LIT_11484",2306,-2.45,-60.05,11,47.376
"11537","LIT_11485",2302,-2.45,-60.05,7,3.807
"11539","LIT_11487",2303,-2.45,-60.05,8,20.539
"11540","LIT_11488",2307,-2.45,-60.05,13.5,63.497
